Rank,Rating,Name,Class,Server,Win_Loss,Win_Perc
2397,1813,Catfishbilli,Warrior,Benediction,96 - 70,58%
2397,1813,Icpiè,Shaman,Earthfury,53 - 39,58%
2397,1813,Aizo,DeathKnight,Whitemane,43 - 32,57%
2397,1813,Tormok,Shaman,Faerlina,88 - 69,56%
2397,1813,Reidk,DeathKnight,Benediction,55 - 45,55%
2397,1813,Juugnfinesse,Druid,Benediction,93 - 80,54%
2397,1813,Fatherbabb,Priest,Faerlina,68 - 63,52%
2397,1813,Glowies,Paladin,Whitemane,88 - 98,47%
2416,1812,Detoks,Shaman,Eranikus,70 - 35,67%
2416,1812,Veronicarod,Paladin,Faerlina,36 - 19,65%
2416,1812,Joyhei,Warrior,Grobbulus,63 - 34,65%
2416,1812,Crazedx,Paladin,Whitemane,95 - 56,63%
2416,1812,Payasita,Paladin,Benediction,88 - 52,63%
2416,1812,Scx,Priest,Benediction,42 - 27,61%
2416,1812,Weixian,Priest,Grobbulus,71 - 47,60%
2416,1812,Jurlf,Shaman,Faerlina,43 - 29,60%
2416,1812,Thugarella,DeathKnight,Faerlina,42 - 29,59%
2416,1812,Drhoodrich,Priest,Grobbulus,65 - 45,59%
2416,1812,Firenova,,Benediction,75 - 52,59%
2416,1812,Adelynnxo,DeathKnight,Eranikus,43 - 30,59%
2416,1812,Bbymamadrama,Paladin,Grobbulus,43 - 31,58%
2416,1812,Dargenn,Priest,Benediction,43 - 32,57%
2416,1812,Jaxxer,Warrior,Faerlina,112 - 84,57%
2416,1812,Daniel,Paladin,Grobbulus,97 - 73,57%
2416,1812,Rixx,Shaman,Eranikus,73 - 55,57%
2416,1812,Taxtdk,DeathKnight,Faerlina,88 - 67,57%
2416,1812,Killtarget,Priest,Eranikus,94 - 73,56%
2416,1812,Doinkmaxx,Shaman,Sulfuras,118 - 92,56%
2416,1812,Droptrio,Druid,Pagle,60 - 47,56%
2416,1812,Bearnandez,Druid,Eranikus,94 - 76,55%
2416,1812,Astralfury,Druid,Eranikus,72 - 59,55%
2416,1812,Theipaman,Priest,Benediction,50 - 41,55%
2416,1812,Thalaris,Hunter,Atiesh,51 - 45,53%
2416,1812,Kathygriffin,DeathKnight,Grobbulus,50 - 45,53%
2416,1812,Megarotic,Druid,Benediction,73 - 71,51%
2416,1812,Mortalsham,Shaman,Benediction,61 - 60,50%
2416,1812,Formita,Mage,Whitemane,112 - 112,50%
2416,1812,Curitas,Priest,Faerlina,60 - 66,48%
2446,1811,Jpax,Paladin,Benediction,55 - 26,68%
2446,1811,Smokeydatree,Druid,Faerlina,31 - 16,66%
2446,1811,Úlfrgarde,DeathKnight,Benediction,69 - 37,65%
2446,1811,Emania,Shaman,Benediction,66 - 39,63%
2446,1811,Jdqt,Paladin,Benediction,57 - 36,61%
2446,1811,Keendog,Priest,Benediction,74 - 49,60%
2446,1811,Holychow,Paladin,Benediction,70 - 47,60%
2446,1811,Mysterious,DeathKnight,Faerlina,68 - 46,60%
2446,1811,Tonydk,DeathKnight,Windseeker,56 - 40,58%
2446,1811,Simmah,Paladin,Faerlina,107 - 79,58%
2446,1811,Dozidoz,DeathKnight,Grobbulus,37 - 28,57%
2446,1811,Daddythunder,Shaman,Mankrik,107 - 81,57%
2446,1811,Hasbara,Warlock,Grobbulus,65 - 51,56%
2446,1811,Soutenzs,Warrior,Benediction,48 - 39,55%
2446,1811,Sandao,Priest,Sulfuras,109 - 89,55%
2446,1811,Emokidx,Priest,Benediction,71 - 58,55%
2446,1811,Spiz,Druid,Whitemane,47 - 41,53%
2446,1811,Prideful,Shaman,Atiesh,44 - 39,53%
2446,1811,Susmoms,Priest,Grobbulus,85 - 77,52%
2446,1811,Partypal,Paladin,Faerlina,57 - 59,49%
2446,1811,Ryderpally,Paladin,Atiesh,47 - 50,48%
2446,1811,Xavsteel,Paladin,Benediction,92 - 98,48%
2468,1810,Hogmen,Mage,Faerlina,37 - 11,77%
2468,1810,Injournalist,Shaman,Benediction,36 - 17,68%
2468,1810,Rekos,Shaman,Faerlina,65 - 36,64%
2468,1810,Apeszn,Shaman,Faerlina,76 - 43,64%
2468,1810,Giantcranium,Shaman,Benediction,60 - 34,64%
2468,1810,Papiblanco,Shaman,Mankrik,78 - 45,63%
2468,1810,Yenng,Paladin,Whitemane,113 - 66,63%
2468,1810,Proheals,Priest,Grobbulus,59 - 35,63%
2468,1810,Ziljun,Mage,Faerlina,74 - 45,62%
2468,1810,Norzhul,DeathKnight,Whitemane,34 - 22,61%
2468,1810,Maihx,Warrior,Benediction,40 - 26,61%
2468,1810,Angrycubanx,Paladin,Benediction,36 - 24,60%
2468,1810,Brà,Shaman,Whitemane,79 - 54,59%
2468,1810,Merte,Priest,Benediction,67 - 46,59%
2468,1810,Jeej,Paladin,Benediction,67 - 46,59%
2468,1810,Ddboomsky,Paladin,Sulfuras,81 - 56,59%
2468,1810,Anarochann,Druid,Eranikus,48 - 36,57%
2468,1810,Jayto,Mage,Eranikus,69 - 52,57%
2468,1810,Gigaork,DeathKnight,Faerlina,59 - 45,57%
2468,1810,Graugrau,DeathKnight,Faerlina,200 - 173,54%
2468,1810,Bucervonlex,Mage,Benediction,62 - 55,53%
2468,1810,Iceshift,DeathKnight,Benediction,84 - 76,52%
2468,1810,Opps,Shaman,Benediction,80 - 79,50%
2468,1810,Reveree,Priest,Whitemane,147 - 147,50%
2468,1810,Nikenni,Priest,Eranikus,93 - 103,47%
2468,1810,Forgex,Warlock,Benediction,69 - 79,47%
2494,1809,Nasret,Paladin,Benediction,37 - 16,70%
2494,1809,Purpxo,Paladin,Benediction,46 - 20,70%
2494,1809,Nomackk,DeathKnight,Benediction,74 - 41,64%
2494,1809,Satos,Priest,Whitemane,45 - 25,64%
2494,1809,Vtc,Shaman,Benediction,37 - 21,64%
2494,1809,Ponytails,Paladin,Grobbulus,39 - 24,62%
2494,1809,Lilricefield,Priest,Whitemane,84 - 54,61%
2494,1809,Smaty,Shaman,Grobbulus,77 - 53,59%
2494,1809,Graveeytwo,Warlock,Whitemane,55 - 39,59%
2494,1809,Applecake,Priest,Benediction,70 - 51,58%
2494,1809,Exumbra,Priest,Pagle,50 - 38,57%
2494,1809,Zedorno,DeathKnight,Faerlina,42 - 32,57%
2494,1809,Qutie,Priest,Whitemane,69 - 54,56%
2494,1809,Onj,Hunter,Grobbulus,52 - 41,56%
2494,1809,Maximilio,Shaman,Grobbulus,75 - 61,55%
2494,1809,Vocoy,Priest,Benediction,134 - 111,55%
2494,1809,Bornxx,Warrior,Whitemane,77 - 64,55%
2494,1809,Sored,Shaman,Benediction,128 - 107,54%
2494,1809,Rammtusk,Warrior,Whitemane,138 - 121,53%
2494,1809,Ahkinos,Shaman,Whitemane,34 - 31,52%
2494,1809,Britts,Warrior,Whitemane,159 - 164,49%
2494,1809,Sutorius,DeathKnight,Grobbulus,82 - 85,49%
2494,1809,Bananahands,Warlock,Whitemane,79 - 105,43%
2517,1808,Paytin,Paladin,Old Blanchy,45 - 24,65%
2517,1808,Mev,Rogue,Benediction,40 - 24,62%
2517,1808,Yueyx,Warrior,Grobbulus,39 - 25,61%
2517,1808,Retcherx,Paladin,Faerlina,91 - 62,59%
2517,1808,Lige,Priest,Whitemane,73 - 50,59%
2517,1808,Soloki,Paladin,Benediction,75 - 52,59%
2517,1808,Yakmersh,Druid,Whitemane,37 - 26,59%
2517,1808,Littledumpy,Mage,Sulfuras,85 - 60,59%
2517,1808,Stutters,Druid,Grobbulus,66 - 47,58%
2517,1808,Leupah,Paladin,Grobbulus,85 - 61,58%
2517,1808,Tsgdream,Paladin,Grobbulus,77 - 59,57%
2517,1808,Model,DeathKnight,Grobbulus,77 - 59,57%
2517,1808,Blightsqueek,DeathKnight,Faerlina,121 - 97,56%
2517,1808,Slyfoxx,Warrior,Eranikus,59 - 49,55%
2517,1808,Swatzug,Warrior,Benediction,90 - 77,54%
2517,1808,Confuséd,DeathKnight,Whitemane,75 - 65,54%
2517,1808,Dunyain,Priest,Faerlina,106 - 95,53%
2517,1808,Jlaidead,DeathKnight,Whitemane,95 - 86,52%
2517,1808,Suwhoocuz,Priest,Grobbulus,64 - 58,52%
2517,1808,Deltaz,,Whitemane,55 - 50,52%
2517,1808,Wafflecxttv,Paladin,Faerlina,64 - 61,51%
2517,1808,Maidenheaven,Paladin,Grobbulus,39 - 41,49%
2517,1808,Clazuros,Warrior,Sulfuras,79 - 87,48%
2540,1807,Playforkeeps,Mage,Benediction,37 - 17,69%
2540,1807,Mymvp,Warrior,Westfall,64 - 30,68%
2540,1807,Spaidzx,DeathKnight,Benediction,45 - 23,66%
2540,1807,Robzington,Warlock,Benediction,77 - 40,66%
2540,1807,Abruap,Paladin,Benediction,34 - 19,64%
2540,1807,Gzu,Paladin,Faerlina,39 - 24,62%
2540,1807,Nadab,Priest,Faerlina,50 - 34,60%
2540,1807,Azrrial,Warrior,Grobbulus,51 - 36,59%
2540,1807,Busdrivr,Paladin,Grobbulus,42 - 30,58%
2540,1807,Avionxo,Paladin,Mankrik,65 - 47,58%
2540,1807,Zonixpala,Paladin,Benediction,33 - 26,56%
2540,1807,Pridice,Priest,Windseeker,53 - 42,56%
2540,1807,Visernx,Rogue,Windseeker,53 - 42,56%
2540,1807,Vf,Paladin,Skyfury,99 - 80,55%
2540,1807,Zodiaz,Priest,Benediction,94 - 79,54%
2540,1807,Ulltima,Shaman,Faerlina,100 - 86,54%
2540,1807,Bamfnaga,Shaman,Benediction,119 - 107,53%
2540,1807,Holymudd,Priest,Atiesh,45 - 42,52%
2540,1807,Moonfirebeam,Druid,Benediction,62 - 58,52%
2540,1807,Muffinn,Warrior,Grobbulus,49 - 46,52%
2540,1807,Bananabræd,DeathKnight,Grobbulus,61 - 62,50%
2561,1806,Garrush,Warrior,Whitemane,52 - 26,67%
2561,1806,Devinetrout,Priest,Grobbulus,85 - 50,63%
2561,1806,Wehz,Mage,Whitemane,39 - 23,63%
2561,1806,Lonehornz,Hunter,Pagle,58 - 35,62%
2561,1806,Dollardk,DeathKnight,Benediction,49 - 30,62%
2561,1806,Idf,Priest,Benediction,96 - 61,61%
2561,1806,Isheka,Mage,Faerlina,53 - 38,58%
2561,1806,Cacacacacaca,Mage,Benediction,122 - 93,57%
2561,1806,Pmcwagner,Paladin,Faerlina,130 - 101,56%
2561,1806,Mordina,DeathKnight,Faerlina,41 - 35,54%
2561,1806,Ilovedabz,Paladin,Benediction,41 - 35,54%
2561,1806,Vonzee,Warlock,Benediction,101 - 87,54%
2561,1806,Stormydmg,Shaman,Faerlina,93 - 81,53%
2561,1806,Pnadqt,Shaman,Eranikus,56 - 50,53%
2561,1806,Rhyskdk,DeathKnight,Faerlina,90 - 81,53%
2561,1806,Lex,Shaman,Eranikus,56 - 51,52%
2561,1806,Truappetency,Paladin,Whitemane,146 - 149,49%
2561,1806,Dizbo,Druid,Benediction,108 - 111,49%
2579,1805,Jnsn,Warrior,Benediction,35 - 11,76%
2579,1805,Ayecandy,Paladin,Whitemane,47 - 19,71%
2579,1805,Sserinas,Shaman,Whitemane,174 - 84,67%
2579,1805,Tremblantino,Paladin,Grobbulus,45 - 25,64%
2579,1805,Sawra,Paladin,Sulfuras,62 - 36,63%
2579,1805,Lusowl,Warlock,Whitemane,109 - 64,63%
2579,1805,Bigdogw,Warlock,Faerlina,58 - 35,62%
2579,1805,Yuzan,Paladin,Benediction,86 - 53,62%
2579,1805,Tergeron,Paladin,Benediction,64 - 40,62%
2579,1805,Daijioubu,Paladin,Whitemane,62 - 40,61%
2579,1805,Saexz,Paladin,Grobbulus,47 - 36,57%
2579,1805,Tooshortimus,Mage,Grobbulus,56 - 43,57%
2579,1805,Amonin,Shaman,Whitemane,62 - 49,56%
2579,1805,Freshapples,Mage,Sulfuras,69 - 56,55%
2579,1805,Deckmo,Priest,Faerlina,101 - 87,54%
2579,1805,Ferolp,Priest,Faerlina,166 - 145,53%
2579,1805,Lavas,Shaman,Faerlina,44 - 41,52%
2579,1805,Reagana,Mage,Whitemane,133 - 124,52%
2579,1805,Bweeter,Priest,Eranikus,32 - 30,52%
2579,1805,Damanspally,Paladin,Grobbulus,40 - 43,48%
2599,1804,Gripmyblunt,DeathKnight,Whitemane,68 - 33,67%
2599,1804,Pengwinx,Shaman,Benediction,69 - 40,63%
2599,1804,Nickpal,Paladin,Faerlina,59 - 35,63%
2599,1804,Shrum,Paladin,Benediction,52 - 31,63%
2599,1804,Dillinja,Hunter,Ashkandi,51 - 32,61%
2599,1804,Tetile,Shaman,Benediction,51 - 32,61%
2599,1804,Keenp,Paladin,Benediction,79 - 50,61%
2599,1804,Scamazon,Warrior,Whitemane,69 - 44,61%
2599,1804,Missginger,Paladin,Grobbulus,114 - 76,60%
2599,1804,Divvie,Shaman,Faerlina,63 - 42,60%
2599,1804,Gentledave,DeathKnight,Benediction,83 - 57,59%
2599,1804,Clayre,Priest,Benediction,88 - 63,58%
2599,1804,Greengreed,Shaman,Benediction,43 - 32,57%
2599,1804,Thumplol,Shaman,Benediction,53 - 41,56%
2599,1804,Poptartx,Shaman,Faerlina,77 - 62,55%
2599,1804,Dgy,Warlock,Benediction,48 - 40,55%
2599,1804,Jbags,Warrior,Benediction,46 - 39,54%
2599,1804,Johnboiz,Shaman,Faerlina,83 - 71,54%
2599,1804,Stiglits,Paladin,Benediction,72 - 62,54%
2599,1804,Isoxo,Priest,Whitemane,95 - 85,53%
2599,1804,Petitecriss,Shaman,Faerlina,41 - 38,52%
2599,1804,Luckey,Warrior,Grobbulus,44 - 41,52%
2599,1804,Praia,Paladin,Skyfury,33 - 34,49%
2599,1804,Hownganne,Priest,Faerlina,63 - 65,49%
2623,1803,Raystigz,Mage,Benediction,33 - 14,70%
2623,1803,Spammer,Shaman,Grobbulus,64 - 29,69%
2623,1803,Järvän,Paladin,Benediction,35 - 17,67%
2623,1803,Scherzer,Shaman,Benediction,103 - 56,65%
2623,1803,Wanger,DeathKnight,Faerlina,42 - 23,65%
2623,1803,Arms,Warrior,Grobbulus,60 - 33,65%
2623,1803,Tlt,Warrior,Benediction,90 - 50,64%
2623,1803,Tuskander,Shaman,Grobbulus,64 - 38,63%
2623,1803,Tunalol,Paladin,Faerlina,49 - 31,61%
2623,1803,Beefboxx,Druid,Whitemane,65 - 43,60%
2623,1803,Polyps,Shaman,Whitemane,48 - 33,59%
2623,1803,Xeo,Warrior,Faerlina,90 - 64,58%
2623,1803,Fatherdumpy,Priest,Sulfuras,68 - 49,58%
2623,1803,Bambudula,Paladin,Benediction,170 - 124,58%
2623,1803,Vodax,Shaman,Faerlina,57 - 42,58%
2623,1803,Wildape,Shaman,Grobbulus,43 - 33,57%
2623,1803,Pyria,Warrior,Eranikus,127 - 102,55%
2623,1803,Cobaltstrike,Shaman,Faerlina,134 - 111,55%
2623,1803,Juangiao,Paladin,Whitemane,81 - 68,54%
2623,1803,Shoeboxing,Rogue,Benediction,81 - 68,54%
2623,1803,Nytekz,Shaman,Faerlina,39 - 33,54%
2623,1803,Blood,Paladin,Faerlina,39 - 33,54%
2623,1803,Vurawns,Shaman,Benediction,41 - 35,54%
2623,1803,Bobmauly,Druid,Benediction,97 - 85,53%
2623,1803,Vso,Shaman,Benediction,73 - 68,52%
2623,1803,Oldthorium,Warlock,Benediction,119 - 113,51%
2623,1803,Crazydre,Paladin,Eranikus,77 - 82,48%
2623,1803,Kríllz,DeathKnight,Whitemane,121 - 138,47%
2623,1803,Deliond,Shaman,Whitemane,56 - 75,43%
2652,1802,Makeitrains,Paladin,Faerlina,49 - 18,73%
2652,1802,Yallgernades,Mage,Benediction,58 - 28,67%
2652,1802,Ayenull,Shaman,Whitemane,64 - 31,67%
2652,1802,Darkbutler,DeathKnight,Whitemane,70 - 38,65%
2652,1802,Munchmyhoof,Shaman,Benediction,40 - 23,63%
2652,1802,Pendejito,Paladin,Benediction,39 - 23,63%
2652,1802,Judgedåddy,Paladin,Whitemane,42 - 25,63%
2652,1802,Fwustwated,Paladin,Whitemane,90 - 59,60%
2652,1802,Joohnn,Druid,Benediction,53 - 35,60%
2652,1802,Rubroswar,Warrior,Benediction,53 - 35,60%
2652,1802,Slamzdk,DeathKnight,Benediction,84 - 56,60%
2652,1802,Cyrdin,DeathKnight,Benediction,88 - 61,59%
2652,1802,Sluttygoat,Shaman,Benediction,103 - 73,59%
2652,1802,Monaker,Priest,Whitemane,84 - 60,58%
2652,1802,Nck,Priest,Faerlina,92 - 66,58%
2652,1802,Topg,Hunter,Benediction,82 - 59,58%
2652,1802,Camulostv,Paladin,Benediction,63 - 47,57%
2652,1802,Yeaight,Shaman,Whitemane,74 - 57,56%
2652,1802,Roubaoxd,Paladin,Sulfuras,38 - 30,56%
2652,1802,Lilcott,Warrior,Eranikus,116 - 92,56%
2652,1802,Uncynical,Priest,Whitemane,46 - 37,55%
2652,1802,Prottog,Warrior,Eranikus,52 - 43,55%
2652,1802,Oneshock,Shaman,Grobbulus,48 - 40,55%
2652,1802,Gigibungsu,Paladin,Sulfuras,95 - 80,54%
2652,1802,Tibet,Paladin,Skyfury,65 - 55,54%
2652,1802,Drchicken,Priest,Grobbulus,65 - 56,54%
2652,1802,Apoliyon,DeathKnight,Benediction,55 - 49,53%
2652,1802,Emms,Priest,Benediction,60 - 55,52%
2652,1802,Healsoflove,Priest,Grobbulus,147 - 135,52%
2652,1802,Derimage,Mage,Faerlina,56 - 52,52%
2652,1802,Pavv,Paladin,Whitemane,64 - 61,51%
2652,1802,Droopysnoot,Shaman,Faerlina,63 - 63,50%
2652,1802,Rbeezy,Paladin,Benediction,64 - 66,49%
2652,1802,Thrillblast,Mage,Whitemane,106 - 117,48%
2652,1802,Madducks,Priest,Mankrik,130 - 148,47%
2652,1802,Serbrown,Priest,Sulfuras,91 - 115,44%
2688,1801,Retaildk,DeathKnight,Faerlina,45 - 20,69%
2688,1801,Moex,Paladin,Faerlina,45 - 20,69%
2688,1801,Slantsix,Mage,Faerlina,53 - 24,69%
2688,1801,Lohpriesty,Priest,Faerlina,62 - 31,67%
2688,1801,Poxed,Paladin,Mankrik,59 - 34,63%
2688,1801,Alericus,Warrior,Benediction,79 - 47,63%
2688,1801,Slavebot,Priest,Pagle,67 - 46,59%
2688,1801,Tylove,Priest,Sulfuras,77 - 53,59%
2688,1801,Bauerw,Warlock,Grobbulus,36 - 26,58%
2688,1801,Trollpreist,Priest,Eranikus,82 - 60,58%
2688,1801,Sköldpadda,Priest,Faerlina,45 - 33,58%
2688,1801,Pogcise,Shaman,Faerlina,39 - 30,57%
2688,1801,Limpi,Paladin,Benediction,39 - 30,57%
2688,1801,Nohitsherloc,Priest,Whitemane,108 - 86,56%
2688,1801,Tyeler,Priest,Sulfuras,79 - 63,56%
2688,1801,Chrius,Priest,Faerlina,95 - 76,56%
2688,1801,Zealid,Paladin,Faerlina,46 - 38,55%
2688,1801,Annother,Mage,Benediction,136 - 116,54%
2688,1801,Jexxsir,Paladin,Faerlina,52 - 45,54%
2688,1801,Slimhammer,DeathKnight,Faerlina,81 - 72,53%
2688,1801,Hunkette,Druid,Eranikus,81 - 74,52%
2688,1801,Ziil,Hunter,Benediction,70 - 67,51%
2688,1801,Atoong,Warlock,Sulfuras,77 - 83,48%
2688,1801,Purgechamp,Shaman,Eranikus,93 - 105,47%
2688,1801,Maceyboi,Mage,Eranikus,86 - 99,46%
2688,1801,Takoloctopus,Paladin,Atiesh,40 - 47,46%
2714,1800,Idiotp,Priest,Benediction,37 - 19,66%
2714,1800,Idriveatruck,Warrior,Benediction,60 - 32,65%
2714,1800,Winspin,Warrior,Whitemane,69 - 38,64%
2714,1800,Aerospike,Mage,Eranikus,48 - 27,64%
2714,1800,Rozeboomkin,Druid,Eranikus,48 - 27,64%
2714,1800,Doompig,Warlock,Eranikus,63 - 38,62%
2714,1800,Backwoods,Warrior,Skyfury,124 - 80,61%
2714,1800,Saracens,Warrior,Benediction,46 - 30,61%
2714,1800,Yumah,Shaman,Benediction,60 - 40,60%
2714,1800,Pongpongman,Warlock,Whitemane,45 - 30,60%
2714,1800,Móngolórian,Priest,Whitemane,42 - 29,59%
2714,1800,Pacedup,DeathKnight,Grobbulus,56 - 39,59%
2714,1800,Fostorm,Paladin,Benediction,103 - 76,58%
2714,1800,Majinßuu,DeathKnight,Grobbulus,74 - 56,57%
2714,1800,Takquito,Priest,Eranikus,83 - 75,53%
2714,1800,Icypipo,Priest,Faerlina,101 - 96,51%
2714,1800,Achrus,Paladin,Ashkandi,158 - 152,51%
2714,1800,Tytuss,Priest,Benediction,93 - 92,50%
2714,1800,Paradk,DeathKnight,Benediction,54 - 54,50%
2733,1799,Johnytsunámi,Priest,Benediction,48 - 21,70%
2733,1799,Aperat,Paladin,Benediction,50 - 28,64%
2733,1799,Vugaddii,Warlock,Benediction,68 - 39,64%
2733,1799,Yusui,Mage,Benediction,44 - 26,63%
2733,1799,Relitty,Warlock,Benediction,37 - 22,63%
2733,1799,Shockadeww,Druid,Eranikus,57 - 36,61%
2733,1799,Nasxd,Paladin,Benediction,88 - 62,59%
2733,1799,Omgimadie,Priest,Grobbulus,62 - 50,55%
2733,1799,Gødcomplex,DeathKnight,Grobbulus,52 - 43,55%
2733,1799,Starshardsux,Priest,Benediction,70 - 62,53%
2733,1799,Degauss,Paladin,Faerlina,66 - 60,52%
2733,1799,Darkbro,DeathKnight,Faerlina,66 - 60,52%
2733,1799,Champo,Warrior,Ashkandi,195 - 189,51%
2733,1799,Simptotem,Shaman,Grobbulus,39 - 41,49%
2747,1798,Huggi,Priest,Benediction,46 - 17,73%
2747,1798,Qwrt,Paladin,Benediction,58 - 23,72%
2747,1798,Uhhahuh,Hunter,Mankrik,48 - 27,64%
2747,1798,Texasjangsaw,Shaman,Old Blanchy,37 - 24,61%
2747,1798,Enyar,Paladin,Benediction,37 - 25,60%
2747,1798,Dreadomenz,Warrior,Benediction,37 - 28,57%
2747,1798,Aranikk,Druid,Pagle,52 - 40,57%
2747,1798,Diegoforlan,Priest,Benediction,76 - 75,50%
2747,1798,Rasclatt,Priest,Benediction,89 - 89,50%
2756,1797,Picklefartjr,Shaman,Faerlina,44 - 22,67%
2756,1797,Spazlolz,Druid,Faerlina,39 - 21,65%
2756,1797,Yungjim,Priest,Faerlina,39 - 21,65%
2756,1797,Pompalompa,Priest,Benediction,40 - 22,65%
2756,1797,Microtech,,Whitemane,76 - 46,62%
2756,1797,Weednbuddha,DeathKnight,Benediction,37 - 23,62%
2756,1797,Laserchicken,Druid,Faerlina,119 - 79,60%
2756,1797,Stohmps,Paladin,Faerlina,57 - 41,58%
2756,1797,Gaulz,Shaman,Faerlina,99 - 73,58%
2756,1797,Tommymaze,Paladin,Faerlina,54 - 40,57%
2756,1797,Juiceitup,Warrior,Benediction,78 - 61,56%
2756,1797,Heyisbub,Priest,Benediction,54 - 44,55%
2756,1797,Vacp,Paladin,Benediction,65 - 53,55%
2756,1797,Word,Mage,Faerlina,56 - 46,55%
2756,1797,Risar,Warrior,Faerlina,53 - 44,55%
2756,1797,Eonz,Paladin,Whitemane,115 - 97,54%
2756,1797,Mallicce,Priest,Benediction,113 - 99,53%
2756,1797,Robbyrotten,Shaman,Grobbulus,61 - 56,52%
2756,1797,Gneiiss,Shaman,Benediction,44 - 41,52%
2756,1797,Milnor,Druid,Benediction,65 - 61,52%
2776,1796,Kaoblast,Paladin,Eranikus,38 - 18,68%
2776,1796,Twoinchgang,Paladin,Benediction,47 - 29,62%
2776,1796,Shockerx,Shaman,Faerlina,91 - 59,61%
2776,1796,Librams,Paladin,Whitemane,74 - 51,59%
2776,1796,Vareshx,Shaman,Faerlina,91 - 68,57%
2776,1796,Treepeatjr,Druid,Faerlina,101 - 80,56%
2776,1796,Dougadin,Paladin,Faerlina,89 - 71,56%
2776,1796,Reetscore,Paladin,Benediction,75 - 62,55%
2776,1796,Arkhamsz,DeathKnight,Benediction,40 - 35,53%
2776,1796,Dymatize,Priest,Pagle,46 - 42,52%
2776,1796,Mmuy,DeathKnight,Pagle,46 - 42,52%
2776,1796,Fraustt,DeathKnight,Benediction,38 - 35,52%
2776,1796,Ishootppl,Hunter,Faerlina,50 - 53,49%
2776,1796,Thündér,DeathKnight,Sulfuras,117 - 127,48%
2776,1796,Oralyfixated,Warlock,Eranikus,45 - 49,48%
2776,1796,Lightnincawk,Shaman,Whitemane,149 - 163,48%
2776,1796,Quale,Paladin,Sulfuras,54 - 62,47%
2776,1796,Benny,Warrior,Faerlina,52 - 64,45%
2776,1796,Kirsh,Warrior,Grobbulus,114 - 152,43%
2795,1795,Spinachsalad,Warlock,Benediction,33 - 12,73%
2795,1795,Mizee,Shaman,Faerlina,54 - 25,68%
2795,1795,Cewchie,Priest,Benediction,60 - 28,68%
2795,1795,Emotespam,Priest,Benediction,36 - 18,67%
2795,1795,Digieshocks,Shaman,Benediction,83 - 44,65%
2795,1795,Joeybats,Priest,Benediction,97 - 52,65%
2795,1795,Rts,Priest,Benediction,57 - 36,61%
2795,1795,Shahumat,Shaman,Benediction,85 - 57,60%
2795,1795,Daiva,Shaman,Atiesh,34 - 23,60%
2795,1795,Cryc,Paladin,Whitemane,114 - 82,58%
2795,1795,Papashadeau,Priest,Faerlina,91 - 66,58%
2795,1795,Nugrugs,Warlock,Faerlina,55 - 40,58%
2795,1795,Optik,Paladin,Grobbulus,57 - 42,58%
2795,1795,Cat,Druid,Skyfury,51 - 39,57%
2795,1795,Yäk,DeathKnight,Old Blanchy,90 - 70,56%
2795,1795,Axela,DeathKnight,Benediction,114 - 90,56%
2795,1795,Ânk,Warrior,Benediction,114 - 90,56%
2795,1795,Wintergrasp,DeathKnight,Old Blanchy,73 - 64,53%
2795,1795,Judgementd,Paladin,Old Blanchy,75 - 67,53%
2795,1795,Shinramyun,Priest,Whitemane,61 - 55,53%
2795,1795,Eharmony,Priest,Benediction,89 - 88,50%
2816,1794,Illiterate,Shaman,Faerlina,38 - 14,73%
2816,1794,Slunks,Paladin,Benediction,35 - 14,71%
2816,1794,Lighthead,Priest,Benediction,61 - 36,63%
2816,1794,Justwoo,Rogue,Faerlina,40 - 24,62%
2816,1794,Anima,Paladin,Whitemane,46 - 29,61%
2816,1794,Manoc,Rogue,Whitemane,68 - 46,60%
2816,1794,Auvex,Paladin,Sulfuras,109 - 75,59%
2816,1794,Foremanfred,Priest,Pagle,67 - 47,59%
2816,1794,Thorriorz,Warrior,Grobbulus,74 - 54,58%
2816,1794,Gurtrude,Druid,Benediction,50 - 37,57%
2816,1794,Gg,Warrior,Whitemane,42 - 33,56%
2816,1794,Speedfire,Hunter,Benediction,118 - 94,56%
2816,1794,Drdank,Paladin,Skyfury,32 - 27,54%
2829,1793,Grapesødahh,Shaman,Grobbulus,38 - 14,73%
2829,1793,Seymourbolts,Warlock,Benediction,40 - 22,65%
2829,1793,Robertmurder,Warlock,Benediction,41 - 26,61%
2829,1793,Kromew,Warrior,Benediction,108 - 72,60%
2829,1793,Mitahcoogui,Shaman,Benediction,41 - 28,59%
2829,1793,Lokitabesos,DeathKnight,Benediction,114 - 79,59%
2829,1793,Cosmicgate,Paladin,Eranikus,159 - 114,58%
2829,1793,Seniorqueso,Warrior,Grobbulus,45 - 34,57%
2829,1793,Chuff,Shaman,Whitemane,63 - 48,57%
2829,1793,Nugrugzug,DeathKnight,Faerlina,120 - 92,57%
2829,1793,Juicexdk,DeathKnight,Benediction,48 - 38,56%
2829,1793,Dassz,Warrior,Grobbulus,43 - 42,51%
2829,1793,Totemteetz,Shaman,Benediction,101 - 101,50%
2842,1792,Heyfriends,Shaman,Benediction,62 - 32,66%
2842,1792,Danguards,Paladin,Benediction,46 - 24,66%
2842,1792,Lucith,Paladin,Benediction,48 - 29,62%
2842,1792,Lightér,Paladin,Eranikus,49 - 33,60%
