Rank,Rating,Name,Class,Server,Win_Loss,Win_Perc
2349,1861,Jaloviína,Warlock,Gehennas,131 - 118,53%
2349,1861,Oxmoputado,Priest,Sulfuron,89 - 83,52%
2349,1861,Riizpl,Paladin,Gehennas,122 - 114,52%
2349,1861,Jonespi,Priest,Gehennas,132 - 124,52%
2349,1861,Enfii,Priest,Gehennas,256 - 244,51%
2349,1861,Flexw,Mage,Sulfuron,57 - 58,50%
2369,1860,Dontcritplz,Priest,Firemaw,66 - 26,72%
2369,1860,Magicshroomx,Warlock,Firemaw,41 - 19,68%
2369,1860,Squezyz,Priest,Firemaw,101 - 51,66%
2369,1860,Hennoh,Paladin,Lakeshire,52 - 37,58%
2369,1860,Bobbysta,Priest,Sulfuron,94 - 69,58%
2369,1860,Диорал,Shaman,Flamegor,76 - 56,58%
2369,1860,Dessin,Paladin,Firemaw,60 - 46,57%
2369,1860,Mlem,Druid,Sulfuron,65 - 54,55%
2369,1860,Pócketrocket,Priest,Firemaw,93 - 79,54%
2369,1860,Кэндишот,Hunter,Flamegor,61 - 57,52%
2369,1860,Prieste,Priest,Thekal,123 - 115,52%
2369,1860,Larslarsdk,DeathKnight,Gehennas,94 - 89,51%
2369,1860,Cazablanka,Priest,Gehennas,309 - 320,49%
2382,1859,Aledra,Warlock,Gehennas,55 - 28,66%
2382,1859,Kongktal,Priest,Earthshaker,91 - 58,61%
2382,1859,Nvmd,Mage,Venoxis,79 - 54,59%
2382,1859,Raíden,Shaman,Ashbringer,162 - 116,58%
2382,1859,Meisterh,Hunter,Venoxis,90 - 67,57%
2382,1859,Pinkbeard,DeathKnight,Ashbringer,242 - 198,55%
2382,1859,Gpje,Warlock,Earthshaker,196 - 170,54%
2382,1859,Gulddot,Warlock,Earthshaker,58 - 55,51%
2382,1859,Chronolol,Paladin,Earthshaker,132 - 126,51%
2382,1859,Qualî,Shaman,Everlook,65 - 71,48%
2382,1859,Matum,Priest,Earthshaker,62 - 72,46%
2393,1858,Drinkingx,Priest,Firemaw,65 - 38,63%
2393,1858,Zolyqt,Shaman,Golemagg,90 - 59,60%
2393,1858,Biero,Warrior,Gehennas,52 - 35,60%
2393,1858,Yungrim,Priest,Firemaw,46 - 34,58%
2393,1858,Azle,Priest,Firemaw,85 - 64,57%
2393,1858,Bahamutt,Shaman,Mandokir,101 - 78,56%
2393,1858,Кимбруля,Hunter,Flamegor,132 - 103,56%
2393,1858,Лспхихи,Paladin,Flamegor,108 - 86,56%
2393,1858,Thunderkiwi,Shaman,Sulfuron,47 - 38,55%
2393,1858,Червточина,Paladin,Flamegor,67 - 61,52%
2393,1858,Vaesthz,Paladin,Sulfuron,64 - 62,51%
2393,1858,Seirys,Shaman,Sulfuron,64 - 62,51%
2393,1858,Cave,Mage,Sulfuron,85 - 85,50%
2393,1858,Sidael,Priest,Mograine,179 - 182,50%
2393,1858,Armindo,Warlock,Ashbringer,84 - 90,48%
2393,1858,Дък,DeathKnight,Flamegor,110 - 127,46%
2409,1857,Nalwaah,Druid,Sulfuron,55 - 25,69%
2409,1857,Kankx,Priest,Firemaw,69 - 34,67%
2409,1857,Lyrgo,Priest,Gehennas,47 - 29,62%
2409,1857,Брэвчик,Priest,Flamegor,49 - 31,61%
2409,1857,Trickzyo,Priest,Sulfuron,79 - 52,60%
2409,1857,Weck,Druid,Gehennas,60 - 41,59%
2409,1857,Speckbrot,Warlock,Gehennas,65 - 45,59%
2409,1857,Rockstardead,DeathKnight,Venoxis,86 - 61,59%
2409,1857,Avadón,Rogue,Mandokir,89 - 67,57%
2409,1857,Nylan,Priest,Sulfuron,72 - 55,57%
2409,1857,Visenyax,Shaman,Earthshaker,47 - 36,57%
2409,1857,Nmzsx,Shaman,Venoxis,79 - 61,56%
2409,1857,Wrathless,Paladin,Golemagg,139 - 110,56%
2409,1857,Palimoe,Paladin,Gehennas,72 - 57,56%
2409,1857,Failbob,DeathKnight,Firemaw,131 - 109,55%
2409,1857,Azznoob,Warrior,Venoxis,89 - 77,54%
2409,1857,Murtaghx,Warlock,Sulfuron,102 - 90,53%
2426,1856,Джетфлейм,Warlock,Flamegor,57 - 29,66%
2426,1856,Takanoid,Paladin,Gehennas,47 - 25,65%
2426,1856,Holykwap,Shaman,Sulfuron,51 - 35,59%
2426,1856,Wickedfam,Warrior,Mograine,167 - 115,59%
2426,1856,Пэшн,Paladin,Flamegor,35 - 25,58%
2426,1856,Madrabbit,Paladin,Firemaw,184 - 135,58%
2426,1856,Волв,Shaman,Flamegor,69 - 52,57%
2426,1856,Ludomaniax,Shaman,Ashbringer,53 - 40,57%
2426,1856,Jugilol,Priest,Golemagg,50 - 41,55%
2426,1856,Svettleffé,DeathKnight,Firemaw,71 - 63,53%
2426,1856,Hotbeaver,Warrior,Firemaw,71 - 63,53%
2426,1856,Sacredpig,Paladin,Firemaw,71 - 63,53%
2426,1856,Réoz,Shaman,Firemaw,71 - 63,53%
2426,1856,Herrod,Paladin,Lakeshire,145 - 138,51%
2426,1856,Imbaowner,Shaman,Gehennas,267 - 274,49%
2426,1856,Кельвиалун,Druid,Flamegor,221 - 234,49%
2426,1856,Жорахилтотем,Shaman,Flamegor,88 - 101,47%
2443,1855,Jimlightning,Shaman,Earthshaker,106 - 65,62%
2443,1855,Noorree,Priest,Firemaw,42 - 26,62%
2443,1855,Scarlltk,Druid,Firemaw,48 - 31,61%
2443,1855,Svenjadmc,Shaman,Firemaw,68 - 44,61%
2443,1855,Mikehawwk,Shaman,Venoxis,37 - 24,61%
2443,1855,Wopalenjoyer,Paladin,Firemaw,47 - 31,60%
2443,1855,Neemsadin,Paladin,Gehennas,70 - 47,60%
2443,1855,Duskfall,Warlock,Earthshaker,40 - 27,60%
2443,1855,Sapdx,Rogue,Gehennas,45 - 32,58%
2443,1855,Presstoplay,Paladin,Sulfuron,105 - 76,58%
2443,1855,Flamebarbie,Priest,Firemaw,104 - 77,57%
2443,1855,Carufera,Mage,Firemaw,83 - 64,56%
2443,1855,Däne,Warrior,Venoxis,77 - 62,55%
2443,1855,Visionstyle,Paladin,Earthshaker,39 - 32,55%
2443,1855,Rotsti,Warlock,Gehennas,56 - 47,54%
2443,1855,Holyfïre,Shaman,Sulfuron,38 - 33,54%
2459,1854,Smurtex,Druid,Earthshaker,99 - 32,76%
2459,1854,Seyuna,Paladin,Transcendence,35 - 17,67%
2459,1854,Shnekel,,Gehennas,45 - 23,66%
2459,1854,Gissthebuzzy,Warlock,Thekal,76 - 42,64%
2459,1854,Drâxì,Warrior,Firemaw,54 - 34,61%
2459,1854,Azaut,Warrior,Golemagg,71 - 45,61%
2459,1854,Ranzigesau,Paladin,Venoxis,41 - 27,60%
2459,1854,Traickovicc,DeathKnight,Earthshaker,97 - 65,60%
2459,1854,Дрэйкю,Warlock,Flamegor,49 - 33,60%
2459,1854,Kostakan,Shaman,Venoxis,82 - 56,59%
2459,1854,Гарибина,Shaman,Flamegor,79 - 58,58%
2459,1854,Engageekingx,Mage,Ashbringer,50 - 37,57%
2459,1854,Ithïus,Rogue,Ashbringer,50 - 37,57%
2459,1854,Вуконгг,Shaman,Flamegor,90 - 67,57%
2459,1854,Gnomeramsay,Warrior,Firemaw,36 - 28,56%
2459,1854,Mikehaawk,Mage,Venoxis,83 - 66,56%
2459,1854,Zhodra,Mage,Firemaw,90 - 72,56%
2459,1854,Poah,Paladin,Sulfuron,88 - 75,54%
2459,1854,Aramorth,Warrior,Golemagg,111 - 95,54%
2459,1854,Æmbr,Shaman,Firemaw,100 - 91,52%
2459,1854,Tonykingmeow,Druid,Firemaw,37 - 34,52%
2459,1854,Fuhzz,Shaman,Sulfuron,94 - 87,52%
2459,1854,Fàblol,DeathKnight,Sulfuron,94 - 87,52%
2459,1854,Agò,Rogue,Sulfuron,94 - 87,52%
2459,1854,Nmsv,Paladin,Sulfuron,94 - 87,52%
2459,1854,Decolretine,Warrior,Sulfuron,94 - 87,52%
2459,1854,Vaccilius,Warlock,Firemaw,84 - 83,50%
2459,1854,Frendeli,Paladin,Firemaw,84 - 83,50%
2459,1854,Nathiadogg,Priest,Firemaw,84 - 83,50%
2459,1854,Dyrieth,Warrior,Venoxis,116 - 139,45%
2489,1853,Wotlkhero,Warlock,Gehennas,43 - 14,75%
2489,1853,Abolishlsp,Shaman,Gehennas,46 - 19,71%
2489,1853,Clixp,Paladin,Gehennas,40 - 20,67%
2489,1853,Szuromi,Druid,Golemagg,67 - 38,64%
2489,1853,Gregpal,Paladin,Sulfuron,46 - 27,63%
2489,1853,Vileness,Warlock,Firemaw,78 - 52,60%
2489,1853,Happener,Paladin,Firemaw,51 - 35,59%
2489,1853,Turfx,Mage,Gehennas,131 - 98,57%
2489,1853,Tyrantx,Paladin,Firemaw,38 - 29,57%
2489,1853,Nephyrá,Priest,Firemaw,79 - 64,55%
2489,1853,Shamhaary,Shaman,Venoxis,106 - 88,55%
2489,1853,Oøø,Priest,Gehennas,136 - 115,54%
2489,1853,Sejfx,Druid,Firemaw,46 - 39,54%
2489,1853,Elrien,Druid,Lakeshire,85 - 73,54%
2489,1853,Chiellinix,Priest,Firemaw,99 - 90,52%
2489,1853,Kshr,Warrior,Firemaw,76 - 76,50%
2489,1853,Ivy,DeathKnight,Firemaw,91 - 93,49%
2489,1853,Gogii,DeathKnight,Firemaw,83 - 101,45%
2507,1852,Ziivv,Mage,Pyrewood Village,41 - 24,63%
2507,1852,Centez,Warlock,Pyrewood Village,41 - 24,63%
2507,1852,Blessedalu,Paladin,Venoxis,39 - 23,63%
2507,1852,Néaera,Shaman,Firemaw,73 - 47,61%
2507,1852,Ketaminx,Mage,Gehennas,89 - 59,60%
2507,1852,Chincheto,Warlock,Firemaw,69 - 47,59%
2507,1852,Shearovic,Shaman,Venoxis,74 - 55,57%
2507,1852,Xatha,Warlock,Sulfuron,58 - 44,57%
2507,1852,François,Warlock,Sulfuron,56 - 47,54%
2507,1852,Arkadiaz,Warlock,Venoxis,61 - 52,54%
2507,1852,Tuliuz,Warrior,Mograine,81 - 71,53%
2507,1852,Miphlaya,Paladin,Thekal,104 - 95,52%
2507,1852,Дрефчик,Druid,Flamegor,201 - 186,52%
2507,1852,Waeros,Shaman,Lakeshire,69 - 64,52%
2507,1852,Всесразу,Warrior,Flamegor,166 - 172,49%
2507,1852,Фирх,Warlock,Flamegor,68 - 78,47%
2523,1851,Asçrðth,Warrior,Earthshaker,63 - 24,72%
2523,1851,Çð,Shaman,Earthshaker,63 - 24,72%
2523,1851,Corneas,Paladin,Firemaw,47 - 20,70%
2523,1851,Dênnizz,Hunter,Lakeshire,46 - 25,65%
2523,1851,Петуховед,Shaman,Flamegor,40 - 22,65%
2523,1851,Nyll,Warrior,Gehennas,84 - 47,64%
2523,1851,Kjut,Paladin,Gehennas,91 - 52,64%
2523,1851,Magongiflex,Priest,Ashbringer,49 - 29,63%
2523,1851,Kallapåleiro,Priest,Gehennas,62 - 39,61%
2523,1851,Budgetpriest,Priest,Earthshaker,90 - 58,61%
2523,1851,Burstlol,Shaman,Venoxis,69 - 46,60%
2523,1851,Seabrook,Shaman,Sulfuron,67 - 45,60%
2523,1851,Plsglad,Paladin,Mograine,55 - 37,60%
2523,1851,Zorka,Priest,Thekal,122 - 90,58%
2523,1851,Justinsane,Warlock,Mandokir,58 - 43,57%
2523,1851,Kroonjuweel,DeathKnight,Earthshaker,69 - 53,57%
2523,1851,Beastcleaves,Shaman,Firemaw,101 - 81,55%
2523,1851,Tromso,Priest,Golemagg,119 - 103,54%
2523,1851,Norsksjef,Paladin,Mograine,150 - 131,53%
2523,1851,Landlord,Shaman,Gehennas,86 - 76,53%
2523,1851,Shellylol,Paladin,Lakeshire,84 - 76,52%
2523,1851,Beträyer,Warrior,Golemagg,56 - 51,52%
2523,1851,Bellamia,Priest,Gehennas,109 - 101,52%
2523,1851,Dakini,Priest,Gehennas,87 - 82,51%
2523,1851,Kilonz,Mage,Mograine,76 - 75,50%
2523,1851,Wäälen,Warrior,Firemaw,91 - 91,50%
2523,1851,Moyenmerlu,Warlock,Sulfuron,154 - 173,47%
2523,1851,Husgrís,Shaman,Earthshaker,78 - 88,47%
2551,1850,Vinniejonés,Priest,Firemaw,32 - 11,74%
2551,1850,Teals,Hunter,Earthshaker,83 - 31,73%
2551,1850,Prîncezomby,Shaman,Sulfuron,61 - 27,69%
2551,1850,Усманова,Paladin,Flamegor,54 - 31,64%
2551,1850,Flechazo,Mage,Earthshaker,34 - 20,63%
2551,1850,Scrýna,Priest,Gehennas,54 - 33,62%
2551,1850,Rosebud,Priest,Firemaw,44 - 27,62%
2551,1850,Arrèètes,Priest,Sulfuron,40 - 25,62%
2551,1850,Электроузбек,Shaman,Flamegor,84 - 54,61%
2551,1850,Китява,Shaman,Flamegor,89 - 58,61%
2551,1850,Arszy,Warrior,Firemaw,125 - 84,60%
2551,1850,Truetopg,Warlock,Firemaw,64 - 45,59%
2551,1850,Jalomielinen,Priest,Gehennas,129 - 95,58%
2551,1850,Thundergodxd,Shaman,Firemaw,260 - 192,58%
2551,1850,Blackedraw,Warrior,Everlook,33 - 25,57%
2551,1850,Lolpeurá,Druid,Firemaw,84 - 71,54%
2551,1850,Bastádo,DeathKnight,Golemagg,94 - 80,54%
2551,1850,Oshammy,Shaman,Firemaw,150 - 144,51%
2569,1849,Jfresh,Priest,Earthshaker,40 - 9,82%
2569,1849,Pvelordx,Warrior,Firemaw,39 - 14,74%
2569,1849,Saydón,Warrior,Sulfuron,49 - 21,70%
2569,1849,Lycah,Priest,Pyrewood Village,66 - 29,69%
2569,1849,Jinzsham,Shaman,Gehennas,83 - 52,61%
2569,1849,Lidlceo,Priest,Firemaw,64 - 42,60%
2569,1849,Hoots,Druid,Earthshaker,77 - 55,58%
2569,1849,Exstasy,Shaman,Gehennas,71 - 51,58%
2569,1849,Swagolocko,Warlock,Firemaw,118 - 85,58%
2569,1849,Hozy,Paladin,Venoxis,58 - 42,58%
2569,1849,Xwu,Druid,Venoxis,58 - 42,58%
2569,1849,Còókiez,Warlock,Venoxis,58 - 42,58%
2569,1849,Trápo,Warrior,Pyrewood Village,66 - 48,58%
2569,1849,Zehjuna,Paladin,Transcendence,69 - 57,55%
2569,1849,Yelgthir,Warlock,Gehennas,98 - 81,55%
2569,1849,Krawnz,Priest,Firemaw,82 - 70,54%
2569,1849,Euricu,Shaman,Ashbringer,43 - 37,54%
2569,1849,Déflorate,Paladin,Firemaw,90 - 79,53%
2569,1849,Hitokiro,Warrior,Gehennas,71 - 63,53%
2569,1849,Ozzer,Shaman,Gehennas,136 - 123,53%
2569,1849,Silero,Warrior,Mandokir,96 - 87,52%
2569,1849,Britneyfearz,Priest,Thekal,76 - 71,52%
2569,1849,Geah,Paladin,Golemagg,58 - 58,50%
2569,1849,Licpe,DeathKnight,Thekal,72 - 74,49%
2569,1849,Костожад,DeathKnight,Flamegor,154 - 163,49%
2594,1848,Cozý,Priest,Venoxis,48 - 22,69%
2594,1848,Nooblydoneqt,Paladin,Golemagg,34 - 18,65%
2594,1848,Heyahoj,Paladin,Gehennas,76 - 45,63%
2594,1848,Brianboitano,Druid,Firemaw,124 - 79,61%
2594,1848,Seskip,Priest,Earthshaker,123 - 79,61%
2594,1848,Hetar,Priest,Gehennas,92 - 60,61%
2594,1848,Beatricex,Rogue,Earthshaker,44 - 29,60%
2594,1848,Ггрос,Paladin,Flamegor,94 - 68,58%
2594,1848,Ploppx,Paladin,Firemaw,100 - 78,56%
2594,1848,Ditchccident,Paladin,Gehennas,66 - 52,56%
2594,1848,Ryypätty,Priest,Gehennas,243 - 192,56%
2594,1848,Axeo,Hunter,Golemagg,40 - 32,56%
2594,1848,Shazzmvpgodx,Shaman,Golemagg,40 - 32,56%
2594,1848,Benganx,DeathKnight,Golemagg,40 - 32,56%
2594,1848,Viho,Paladin,Golemagg,40 - 32,56%
2594,1848,Nych,Warrior,Firemaw,75 - 63,54%
2594,1848,Phonecall,Shaman,Firemaw,80 - 68,54%
2594,1848,Gezäta,Shaman,Firemaw,38 - 35,52%
2594,1848,Vedz,Priest,Gehennas,48 - 50,49%
2613,1847,Chenz,Warrior,Everlook,33 - 14,70%
2613,1847,Neverdotx,Warlock,Earthshaker,40 - 18,69%
2613,1847,Haraw,Warrior,Sulfuron,80 - 45,64%
2613,1847,Kenpachiz,DeathKnight,Firemaw,51 - 29,64%
2613,1847,Bashakhan,Warrior,Firemaw,99 - 61,62%
2613,1847,Reikaz,Warrior,Sulfuron,87 - 56,61%
2613,1847,Twart,Shaman,Firemaw,45 - 32,58%
2613,1847,Bozorg,Warrior,Sulfuron,77 - 57,57%
2613,1847,Kózmó,Paladin,Venoxis,72 - 57,56%
2613,1847,Tàli,Paladin,Firemaw,96 - 77,55%
2613,1847,Tryndawar,Warrior,Venoxis,35 - 29,55%
2613,1847,Shammyammy,Shaman,Pyrewood Village,67 - 62,52%
2613,1847,Hornbücker,Warlock,Lakeshire,141 - 137,51%
2613,1847,Cutiex,Warrior,Everlook,123 - 120,51%
2613,1847,Suhn,Paladin,Firemaw,82 - 87,49%
2628,1846,Nîhlaröne,Priest,Sulfuron,44 - 15,75%
2628,1846,Làynerz,Shaman,Firemaw,36 - 17,68%
2628,1846,Kensoy,Shaman,Firemaw,41 - 23,64%
2628,1846,Fruitslayer,Priest,Firemaw,71 - 40,64%
2628,1846,Turboh,Priest,Firemaw,49 - 29,63%
2628,1846,Riimumies,DeathKnight,Gehennas,86 - 53,62%
2628,1846,Shietshadow,Priest,Ashbringer,63 - 40,61%
2628,1846,Ksb,Warlock,Mograine,69 - 44,61%
2628,1846,Wonderdispl,Priest,Firemaw,103 - 69,60%
2628,1846,Kamitzer,Shaman,Firemaw,47 - 32,59%
2628,1846,Bluestahlí,DeathKnight,Firemaw,95 - 65,59%
2628,1846,Ekyx,Hunter,Firemaw,76 - 52,59%
2628,1846,Elbobbo,Priest,Firemaw,76 - 53,59%
2628,1846,Akiusay,Paladin,Venoxis,61 - 46,57%
2628,1846,Veoc,Mage,Gehennas,90 - 71,56%
2628,1846,Barados,Mage,Firemaw,105 - 83,56%
2628,1846,Matwo,Priest,Gehennas,53 - 42,56%
2628,1846,Xerxion,Shaman,Earthshaker,63 - 51,55%
2628,1846,Rngmagebot,Mage,Venoxis,81 - 66,55%
2628,1846,Camembert,Shaman,Firemaw,93 - 76,55%
2628,1846,Newt,Shaman,Golemagg,73 - 62,54%
2628,1846,Olbaz,Druid,Gehennas,107 - 91,54%
2628,1846,Meltzu,Hunter,Gehennas,56 - 48,54%
2628,1846,Рид,Paladin,Flamegor,105 - 96,52%
2628,1846,Begus,Druid,Thekal,62 - 59,51%
2653,1845,Wuxsn,Shaman,Venoxis,47 - 25,65%
2653,1845,Gcp,Paladin,Lakeshire,41 - 23,64%
2653,1845,Nawkø,Paladin,Sulfuron,51 - 30,63%
2653,1845,Tanitvåan,Druid,Golemagg,77 - 49,61%
2653,1845,Slavski,Hunter,Gehennas,44 - 30,59%
2653,1845,Tànà,Shaman,Sulfuron,73 - 50,59%
2653,1845,Shabbaranks,Paladin,Earthshaker,82 - 57,59%
2653,1845,Studiñ,Priest,Gehennas,108 - 76,59%
2653,1845,Caracara,Warrior,Gehennas,135 - 103,57%
2653,1845,Brainiác,Paladin,Earthshaker,52 - 40,57%
2653,1845,Original,Warrior,Earthshaker,52 - 40,57%
2653,1845,Kentzi,Warlock,Gehennas,105 - 81,56%
2653,1845,Хабачэмп,Warrior,Flamegor,67 - 52,56%
2653,1845,Broem,DeathKnight,Everlook,88 - 76,54%
2653,1845,Chacarona,Shaman,Venoxis,42 - 38,52%
2653,1845,Briefcarsten,Warlock,Venoxis,42 - 38,52%
2653,1845,Денникс,DeathKnight,Flamegor,55 - 51,52%
2653,1845,Nethy,Paladin,Everlook,84 - 78,52%
2653,1845,Strapascorza,Warlock,Ashbringer,108 - 105,51%
2653,1845,Ариналиче,Priest,Flamegor,122 - 128,49%
2653,1845,Paînkillers,Shaman,Gehennas,82 - 90,48%
2674,1844,Fyâr,Rogue,Gehennas,45 - 16,74%
2674,1844,Hantelhans,Warrior,Everlook,51 - 30,63%
2674,1844,Shamazingly,Shaman,Firemaw,43 - 26,62%
2674,1844,Crowbár,Priest,Mograine,121 - 74,62%
2674,1844,Dyzer,Priest,Gehennas,35 - 23,60%
2674,1844,Mnxkdk,DeathKnight,Firemaw,43 - 29,60%
2674,1844,Shamlébrise,Shaman,Auberdine,62 - 43,59%
2674,1844,Renjin,Warrior,Earthshaker,111 - 86,56%
2674,1844,Keldie,Paladin,Venoxis,108 - 84,56%
2674,1844,Pandagodx,Shaman,Firemaw,98 - 78,56%
2674,1844,Lorrotar,Mage,Golemagg,74 - 79,48%
2685,1843,Tiod,Warlock,Firemaw,51 - 23,69%
2685,1843,Lgbtpaladin,Paladin,Gehennas,56 - 29,66%
2685,1843,Xynthías,Paladin,Sulfuron,56 - 29,66%
2685,1843,Fixmd,Priest,Sulfuron,46 - 25,65%
2685,1843,Desha,Warrior,Pyrewood Village,49 - 27,64%
2685,1843,Yãm,Shaman,Firemaw,67 - 43,61%
2685,1843,Vitalsign,Shaman,Razorfen,61 - 41,60%
2685,1843,Rëg,Paladin,Everlook,78 - 57,58%
2685,1843,Kaývann,Warrior,Everlook,78 - 57,58%
2685,1843,Smoleface,Priest,Everlook,78 - 57,58%
2685,1843,Fittcarl,Priest,Firemaw,45 - 33,58%
2685,1843,Chopp,DeathKnight,Gehennas,68 - 51,57%
2685,1843,Xozra,DeathKnight,Gehennas,52 - 39,57%
2685,1843,Shaumano,Shaman,Gehennas,68 - 52,57%
2685,1843,Жекачкастан,Paladin,Flamegor,69 - 53,57%
2685,1843,Priesttwo,Priest,Ashbringer,51 - 41,55%
2685,1843,Tryndella,Warrior,Firemaw,82 - 66,55%
2685,1843,Fearaway,Warlock,Gehennas,134 - 108,55%
2685,1843,Slywix,Shaman,Venoxis,61 - 50,55%
2685,1843,Noctule,Shaman,Pyrewood Village,78 - 64,55%
2685,1843,Jalky,Priest,Ashbringer,101 - 100,50%
2685,1843,Веардж,Paladin,Flamegor,149 - 153,49%
2685,1843,Vilian,Warlock,Gehennas,75 - 78,49%
2685,1843,Praayy,Hunter,Firemaw,90 - 94,49%
2709,1842,Immúz,Druid,Gehennas,34 - 11,76%
2709,1842,Chiliesauce,Rogue,Gehennas,42 - 24,64%
2709,1842,Thuralyon,Priest,Venoxis,48 - 33,59%
2709,1842,Ubehøvlet,Paladin,Firemaw,82 - 57,59%
2709,1842,Део,Warrior,Flamegor,69 - 49,58%
2709,1842,Яначиле,DeathKnight,Flamegor,66 - 47,58%
2709,1842,Nhampal,Paladin,Firemaw,49 - 35,58%
2709,1842,Fotakeret,Paladin,Gehennas,64 - 46,58%
2709,1842,Eridaisback,Warrior,Firemaw,71 - 53,57%
2709,1842,Bamburekt,Paladin,Firemaw,111 - 84,57%
2709,1842,Wotldamp,Shaman,Firemaw,103 - 79,57%
2709,1842,Bootycallx,Paladin,Firemaw,69 - 54,56%
2709,1842,Betterrizzy,Paladin,Gehennas,80 - 65,55%
2709,1842,Dagens,Druid,Golemagg,76 - 82,48%
2709,1842,Mithrai,Shaman,Golemagg,183 - 199,48%
2709,1842,Veverice,Paladin,Golemagg,203 - 221,48%
2725,1841,Ovêrlord,Warrior,Firemaw,68 - 32,68%
2725,1841,Felòre,Shaman,Firemaw,51 - 28,65%
2725,1841,Kookylol,Warrior,Earthshaker,50 - 28,64%
2725,1841,Râÿmøñdhôlt,Hunter,Gehennas,46 - 28,62%
2725,1841,Everlock,Warlock,Golemagg,47 - 29,62%
2725,1841,Sobifik,DeathKnight,Thekal,37 - 25,60%
2725,1841,Jumpingfish,Priest,Firemaw,55 - 39,59%
2725,1841,Dreamspriest,Priest,Gehennas,124 - 88,58%
2725,1841,Ketamìne,Paladin,Gehennas,124 - 88,58%
2725,1841,Panburner,Mage,Gehennas,124 - 88,58%
2725,1841,Invaderz,Shaman,Venoxis,45 - 32,58%
2725,1841,Imissbfa,Warlock,Venoxis,45 - 32,58%
2725,1841,Ðjsvartgødx,DeathKnight,Mograine,100 - 74,57%
2725,1841,Mìnd,Rogue,Venoxis,79 - 60,57%
2725,1841,Drooy,DeathKnight,Mograine,156 - 124,56%
2725,1841,Лавмаркет,Shaman,Flamegor,69 - 56,55%
2725,1841,Azteka,Shaman,Gehennas,87 - 71,55%
2725,1841,Creamygodess,Priest,Golemagg,53 - 45,54%
2725,1841,Summerbreeze,Warrior,Gehennas,78 - 68,53%
2725,1841,Eleskillz,Shaman,Golemagg,85 - 77,52%
2725,1841,Aladarawins,Warrior,Firemaw,76 - 101,43%
2746,1840,Ficti,Paladin,Pyrewood Village,52 - 31,63%
2746,1840,Kecew,Paladin,Gehennas,81 - 50,62%
2746,1840,Zysk,Shaman,Venoxis,91 - 58,61%
2746,1840,Rylithia,Paladin,Gehennas,57 - 39,59%
2746,1840,Ostenglor,Shaman,Firemaw,82 - 57,59%
2746,1840,Rapturecat,Priest,Earthshaker,31 - 22,58%
2746,1840,Timetodelete,Warrior,Firemaw,90 - 66,58%
2746,1840,Limmortale,Warrior,Golemagg,130 - 104,56%
2746,1840,Tygzan,Shaman,Mograine,81 - 65,55%
2746,1840,Erathea,Shaman,Transcendence,65 - 54,55%
2746,1840,Stùntzette,Warlock,Firemaw,51 - 43,54%
2746,1840,Xcube,Shaman,Sulfuron,119 - 102,54%
2746,1840,Juliahhx,Paladin,Gehennas,93 - 80,54%
2746,1840,Beastflamezx,Hunter,Venoxis,79 - 68,54%
2746,1840,Karodupek,Priest,Venoxis,82 - 71,54%
2746,1840,Сашасатаник,DeathKnight,Flamegor,55 - 50,52%
2746,1840,Uranaji,Priest,Venoxis,117 - 109,52%
2746,1840,Алексем,Shaman,Flamegor,240 - 234,51%
2746,1840,Hailmary,DeathKnight,Earthshaker,78 - 79,50%
2746,1840,Theoppriest,Priest,Firemaw,65 - 66,50%
2746,1840,Flyingkodo,Druid,Gehennas,127 - 131,49%
2746,1840,Даркхсайд,DeathKnight,Flamegor,107 - 123,47%
2746,1840,Яромир,Priest,Flamegor,209 - 254,45%
2769,1839,Дезмх,Mage,Flamegor,35 - 10,78%
2769,1839,Bad,Paladin,Firemaw,51 - 22,70%
2769,1839,Launchsite,Shaman,Sulfuron,77 - 34,69%
2769,1839,Bnshi,Shaman,Sulfuron,66 - 33,67%
2769,1839,Imjustdead,Mage,Gehennas,60 - 35,63%
2769,1839,Fivesgamer,Shaman,Venoxis,58 - 34,63%
2769,1839,Stephaniye,Priest,Firemaw,61 - 36,63%
2769,1839,Spungle,DeathKnight,Gehennas,104 - 64,62%
2769,1839,Grimml,Shaman,Venoxis,32 - 21,60%
2769,1839,Easymoneydru,Druid,Firemaw,88 - 58,60%
2769,1839,Nïhilist,Shaman,Firemaw,83 - 60,58%
2769,1839,Agnos,Priest,Sulfuron,63 - 46,58%
2769,1839,Gawad,Warlock,Gehennas,54 - 45,55%
2769,1839,Brockstarx,DeathKnight,Earthshaker,65 - 55,54%
2769,1839,Naehoj,Shaman,Firemaw,57 - 49,54%
2769,1839,Gørtash,Shaman,Venoxis,130 - 114,53%
2769,1839,Derppadöd,DeathKnight,Firemaw,94 - 83,53%
2769,1839,Mynym,Priest,Firemaw,85 - 80,52%
2769,1839,Bigdash,Priest,Mograine,65 - 63,51%
2769,1839,Swingmybigd,Paladin,Earthshaker,41 - 45,48%
2769,1839,Zleepyjoe,Warrior,Gehennas,55 - 61,47%
2790,1838,Copegodx,Shaman,Gehennas,77 - 43,64%
2790,1838,Shearmanlol,Shaman,Mograine,88 - 54,62%
2790,1838,Capsizerx,Paladin,Firemaw,58 - 36,62%
2790,1838,Babolito,Mage,Venoxis,43 - 27,61%
2790,1838,Christey,Priest,Lakeshire,60 - 39,61%
