Rank,Rating,Name,Class,Server,Win_Loss,Win_Perc
2301,2254,Peâcêßß,Hunter,Sulfuron,559 - 531,51%
2301,2254,Безсала,Paladin,Flamegor,423 - 417,50%
2309,2253,Лансквин,Mage,Flamegor,147 - 100,60%
2309,2253,Nobrainbob,DeathKnight,Mograine,300 - 246,55%
2309,2253,Valim,Priest,Golemagg,233 - 202,54%
2309,2253,Pasler,Rogue,Golemagg,233 - 202,54%
2309,2253,Tutheilen,Paladin,Lakeshire,756 - 661,53%
2309,2253,Lejonpúngen,Druid,Gehennas,433 - 380,53%
2315,2252,Wtsholyhandy,Paladin,Earthshaker,214 - 166,56%
2315,2252,Ego,Paladin,Sulfuron,214 - 182,54%
2315,2252,Kàøtic,Warrior,Sulfuron,295 - 265,53%
2315,2252,Mobikzor,Paladin,Firemaw,1031 - 996,51%
2319,2251,Fitthampus,DeathKnight,Firemaw,142 - 112,56%
2319,2251,Tryingbutbad,Shaman,Sulfuron,282 - 259,52%
2319,2251,Орли,Priest,Flamegor,1181 - 1146,51%
2319,2251,Дэфвижн,Hunter,Flamegor,1332 - 1314,50%
2323,2250,Snowmixy,Warlock,Gehennas,92 - 75,55%
2323,2250,Sweetdog,Priest,Earthshaker,263 - 221,54%
2323,2250,Ynes,Paladin,Gehennas,274 - 252,52%
2323,2250,Тектонх,DeathKnight,Flamegor,359 - 332,52%
2323,2250,Ромавагнер,Paladin,Flamegor,389 - 370,51%
2323,2250,Никитавагнер,DeathKnight,Flamegor,389 - 371,51%
2329,2249,Saltpapi,Warrior,Sulfuron,172 - 107,62%
2329,2249,Poliisi,Warlock,Firemaw,233 - 176,57%
2329,2249,Odnógcd,Paladin,Firemaw,208 - 162,56%
2329,2249,Mojojow,Druid,Firemaw,124 - 98,56%
2329,2249,Proccit,Shaman,Venoxis,424 - 341,55%
2329,2249,Некрокиса,Warlock,Flamegor,263 - 216,55%
2329,2249,Лавинный,Shaman,Flamegor,212 - 182,54%
2329,2249,Инмиффка,Paladin,Flamegor,332 - 289,53%
2329,2249,Soapmanwun,Priest,Thekal,754 - 718,51%
2329,2249,Furcx,Rogue,Gehennas,647 - 619,51%
2329,2249,Keijuna,Priest,Firemaw,168 - 162,51%
2340,2248,Metamyy,Paladin,Gehennas,230 - 193,54%
2340,2248,Tuhkìs,Paladin,Gehennas,398 - 335,54%
2340,2248,Анфортас,Paladin,Flamegor,298 - 251,54%
2340,2248,Гуудстилл,Priest,Flamegor,1565 - 1433,52%
2340,2248,Алиша,DeathKnight,Flamegor,504 - 465,52%
2340,2248,Рэйгэн,Paladin,Flamegor,501 - 465,52%
2346,2247,Dondizle,DeathKnight,Golemagg,119 - 84,59%
2346,2247,Lâvãßàñgærx,Shaman,Firemaw,101 - 75,57%
2346,2247,Emiyax,Priest,Firemaw,145 - 119,55%
2346,2247,Ømegagødx,Priest,Firemaw,703 - 659,52%
2346,2247,Fairyqt,Druid,Thekal,754 - 731,51%
2351,2246,Shamazingly,Shaman,Firemaw,89 - 62,59%
2351,2246,Neroargento,Priest,Gehennas,386 - 319,55%
2351,2246,Grokkz,Warrior,Golemagg,298 - 259,54%
2351,2246,Корлеонее,DeathKnight,Flamegor,316 - 291,52%
2351,2246,Оксения,Rogue,Chromie,861 - 793,52%
2351,2246,Хедшутерх,Priest,Chromie,710 - 657,52%
2351,2246,Brynjarz,Priest,Earthshaker,600 - 563,52%
2358,2245,Eroen,Rogue,Venoxis,152 - 131,54%
2358,2245,Kongktal,Priest,Earthshaker,700 - 669,51%
2360,2244,Onceastar,Warrior,Everlook,337 - 278,55%
2360,2244,Djgnomepalax,Paladin,Gehennas,791 - 781,50%
2362,2243,Béstwárreu,Warrior,Gehennas,124 - 73,63%
2362,2243,Massiveunit,Paladin,Firemaw,215 - 156,58%
2362,2243,Bnetoffline,Mage,Gehennas,244 - 191,56%
2362,2243,Amonáglar,Rogue,Gehennas,65 - 52,56%
2362,2243,Finalhour,Rogue,Gehennas,120 - 100,55%
2362,2243,Criminalasmo,Warlock,Gehennas,168 - 147,53%
2362,2243,Adopetrick,Rogue,Everlook,334 - 300,53%
2362,2243,Bigbitez,Druid,Everlook,358 - 322,53%
2362,2243,Козлофф,Mage,Flamegor,651 - 619,51%
2362,2243,Raytorr,Rogue,Gehennas,676 - 647,51%
2362,2243,Nemw,Priest,Gehennas,676 - 649,51%
2362,2243,Миднайтпульс,Priest,Flamegor,523 - 503,51%
2362,2243,Spanishagent,Warrior,Earthshaker,491 - 473,51%
2375,2242,Cshero,Rogue,Firemaw,67 - 44,60%
2375,2242,Pellisqq,Rogue,Gehennas,293 - 248,54%
2375,2242,Koby,Paladin,Gehennas,466 - 410,53%
2375,2242,Liiy,Priest,Venoxis,540 - 477,53%
2375,2242,Chiellinix,Priest,Firemaw,572 - 535,52%
2375,2242,Myyguy,DeathKnight,Pyrewood Village,869 - 821,51%
2375,2242,Niceqt,Paladin,Firemaw,402 - 400,50%
2375,2242,Praayx,Rogue,Firemaw,691 - 691,50%
2383,2241,Illeekzy,Priest,Gehennas,81 - 40,67%
2384,2240,Эванси,Rogue,Flamegor,281 - 252,53%
2384,2240,Nissesnus,Rogue,Golemagg,269 - 243,53%
2384,2240,Dêmøn,DeathKnight,Firemaw,943 - 867,52%
2384,2240,Widzz,Mage,Golemagg,279 - 258,52%
2384,2240,Ahmedxx,Priest,Earthshaker,775 - 719,52%
2384,2240,Rustx,Rogue,Sulfuron,579 - 540,52%
2384,2240,Thebigtusk,Priest,Gehennas,622 - 586,51%
2384,2240,Secondtonone,Mage,Gehennas,629 - 593,51%
2384,2240,Stormbreáker,Shaman,Mograine,320 - 304,51%
2384,2240,Omgpalpwnz,Paladin,Mograine,868 - 841,51%
2384,2240,Buryza,Rogue,Earthshaker,1621 - 1586,51%
2384,2240,Drasiel,Paladin,Firemaw,782 - 771,50%
2396,2239,Baldbmf,Warrior,Golemagg,192 - 161,54%
2396,2239,Walouzex,Warlock,Gehennas,389 - 330,54%
2396,2239,Engageekingx,Mage,Ashbringer,479 - 417,53%
2396,2239,Aphane,Rogue,Gehennas,647 - 567,53%
2396,2239,Darkwonyx,Druid,Earthshaker,287 - 257,53%
2396,2239,Britto,Shaman,Mograine,559 - 527,51%
2402,2238,Novamix,Shaman,Sulfuron,959 - 846,53%
2402,2238,Invalead,Warrior,Gehennas,641 - 571,53%
2402,2238,Cøni,Paladin,Sulfuron,409 - 375,52%
2402,2238,Sindrener,Warrior,Sulfuron,232 - 219,51%
2402,2238,Kurøky,Paladin,Earthshaker,341 - 322,51%
2402,2238,Gigantaur,DeathKnight,Gehennas,454 - 434,51%
2402,2238,Weloù,Druid,Sulfuron,563 - 547,51%
2402,2238,Solalz,Priest,Sulfuron,540 - 527,51%
2402,2238,Sillken,Warrior,Firemaw,643 - 630,51%
2411,2237,Gnzz,,Mandokir,291 - 216,57%
2411,2237,Ботаникмвп,Paladin,Flamegor,254 - 235,52%
2411,2237,Непентес,Shaman,Flamegor,348 - 325,52%
2411,2237,Akasyrex,Rogue,Earthshaker,880 - 829,51%
2415,2236,Samàrah,Warlock,Mandokir,137 - 102,57%
2415,2236,Leodola,Paladin,Mandokir,145 - 115,56%
2415,2236,Mhorgz,Shaman,Gehennas,212 - 169,56%
2415,2236,Cheekyy,Rogue,Firemaw,369 - 318,54%
2415,2236,Michy,Druid,Firemaw,727 - 645,53%
2415,2236,Seventeen,Mage,Firemaw,248 - 224,53%
2415,2236,Itssladenlol,Rogue,Earthshaker,480 - 438,52%
2415,2236,Crowx,Druid,Venoxis,984 - 913,52%
2415,2236,Repentance,Paladin,Gehennas,452 - 421,52%
2415,2236,Sprtrash,Priest,Earthshaker,350 - 328,52%
2415,2236,Ësøn,Rogue,Firemaw,626 - 606,51%
2415,2236,Stragnite,Rogue,Sulfuron,1090 - 1058,51%
2415,2236,Ketamiine,Priest,Sulfuron,1165 - 1142,50%
2428,2235,Tomitron,Paladin,Firemaw,113 - 92,55%
2428,2235,Pearman,Priest,Sulfuron,154 - 129,54%
2428,2235,Nemrizx,Mage,Venoxis,247 - 207,54%
2428,2235,Stalky,Druid,Sulfuron,161 - 137,54%
2428,2235,Blamzx,Priest,Sulfuron,154 - 135,53%
2428,2235,Departure,Paladin,Earthshaker,460 - 412,53%
2428,2235,Zaedk,DeathKnight,Firemaw,83 - 87,49%
2435,2233,Holyrocklee,Paladin,Sulfuron,139 - 109,56%
2435,2233,Clappedbyzqi,Shaman,Gehennas,102 - 82,55%
2435,2233,Themower,Priest,Sulfuron,259 - 216,55%
2438,2232,Omz,Druid,Golemagg,546 - 479,53%
2438,2232,Thelaineos,Paladin,Mograine,532 - 487,52%
2438,2232,Excrement,Rogue,Golemagg,235 - 217,52%
2438,2232,Грэйвич,Priest,Flamegor,504 - 466,52%
2442,2231,Swelay,Druid,Mograine,169 - 89,66%
2442,2231,Crazytoones,Shaman,Gehennas,265 - 193,58%
2442,2231,Staynoided,Rogue,Firemaw,139 - 111,56%
2442,2231,Visiondude,Paladin,Mograine,308 - 251,55%
2442,2231,Sunshineret,Paladin,Lakeshire,259 - 226,53%
2442,2231,Seyuna,Paladin,Transcendence,226 - 198,53%
2442,2231,Hxntxi,Shaman,Lakeshire,350 - 319,52%
2442,2231,Ucastishock,Shaman,Firemaw,954 - 932,51%
2450,2230,Mutantmage,Mage,Lakeshire,129 - 102,56%
2450,2230,Nymann,Warrior,Mograine,382 - 330,54%
2450,2230,Fanook,Rogue,Firemaw,679 - 602,53%
2450,2230,Микасик,Rogue,Flamegor,990 - 951,51%
2454,2229,Kuraice,Mage,Earthshaker,165 - 123,57%
2454,2229,Тирсодимолин,Druid,Flamegor,1111 - 857,56%
2454,2229,Renatus,Priest,Earthshaker,167 - 131,56%
2454,2229,Sebhehe,Priest,Firemaw,275 - 223,55%
2454,2229,Fixmd,Priest,Sulfuron,450 - 398,53%
2454,2229,Discoazridka,Shaman,Gehennas,553 - 491,53%
2454,2229,Cazzx,DeathKnight,Venoxis,245 - 221,53%
2454,2229,Idrix,Paladin,Golemagg,321 - 290,53%
2454,2229,Kafkatt,Rogue,Earthshaker,317 - 294,52%
2463,2228,Juicyhealz,Paladin,Firemaw,187 - 142,57%
2463,2228,Мортз,Rogue,Flamegor,428 - 351,55%
2463,2228,Cpthóld,Paladin,Mograine,282 - 255,53%
2463,2228,Picaaso,Mage,Gehennas,698 - 671,51%
2467,2227,Стизи,Shaman,Flamegor,178 - 131,58%
2467,2227,Stølen,Mage,Gehennas,324 - 285,53%
2467,2227,Cptmorgan,DeathKnight,Earthshaker,545 - 480,53%
2470,2226,Сложнаочень,Shaman,Flamegor,53 - 21,72%
2470,2226,Анбераблэ,Warlock,Flamegor,162 - 115,58%
2470,2226,Kéllkyzd,Hunter,Firemaw,477 - 428,53%
2470,2226,Mystikzi,Priest,Gehennas,605 - 553,52%
2474,2225,Heckfyrog,Rogue,Firemaw,63 - 41,61%
2474,2225,Jsor,Warlock,Gehennas,253 - 218,54%
2474,2225,Waleprocha,Paladin,Gehennas,495 - 436,53%
2474,2225,Tapbanoc,Shaman,Mograine,355 - 318,53%
2474,2225,Ostehapss,Shaman,Mograine,549 - 501,52%
2474,2225,Polleztickz,Priest,Pyrewood Village,350 - 323,52%
2480,2224,Mivangeci,DeathKnight,Mograine,156 - 124,56%
2480,2224,Snejankalol,Paladin,Gehennas,121 - 98,55%
2480,2224,Samusx,Warrior,Earthshaker,902 - 777,54%
2483,2223,Machineow,Warlock,Golemagg,129 - 96,57%
2483,2223,Kyrlas,Druid,Venoxis,481 - 450,52%
2483,2223,Risberg,Paladin,Firemaw,598 - 581,51%
2483,2223,Mbcx,Paladin,Earthshaker,552 - 545,50%
2487,2222,Júl,Druid,Pyrewood Village,503 - 477,51%
2487,2222,Wxi,Warrior,Firemaw,86 - 82,51%
2487,2222,Slagk,Paladin,Firemaw,589 - 566,51%
2490,2221,Shívz,Shaman,Sulfuron,67 - 32,68%
2490,2221,Smorchamp,Shaman,Firemaw,272 - 191,59%
2490,2221,Synthétic,DeathKnight,Mirage Raceway,183 - 141,56%
2490,2221,Skruapastä,Paladin,Firemaw,212 - 178,54%
2490,2221,Deformed,Druid,Firemaw,458 - 410,53%
2490,2221,Monkeyfreeze,Hunter,Lakeshire,374 - 350,52%
2496,2220,Razxd,Rogue,Gehennas,223 - 176,56%
2496,2220,Visboer,Shaman,Golemagg,114 - 90,56%
2496,2220,Хнайл,Priest,Flamegor,380 - 302,56%
2496,2220,Anaz,Priest,Gehennas,441 - 397,53%
2496,2220,Ljungx,Rogue,Earthshaker,641 - 596,52%
2496,2220,Dibbe,Priest,Earthshaker,595 - 566,51%
2502,2219,Llyx,Warrior,Earthshaker,192 - 134,59%
2502,2219,Rankone,Shaman,Sulfuron,158 - 116,58%
2502,2219,Punterx,Shaman,Firemaw,56 - 43,57%
2502,2219,Tifakek,Paladin,Mandokir,149 - 123,55%
2502,2219,Footballx,Shaman,Firemaw,114 - 95,55%
2502,2219,Hrtana,Paladin,Golemagg,208 - 181,53%
2502,2219,Эдаар,Shaman,Flamegor,279 - 244,53%
2502,2219,Baggeebaggee,Paladin,Firemaw,538 - 503,52%
2510,2218,Mastho,DeathKnight,Sulfuron,204 - 124,62%
2510,2218,Yawnbear,Druid,Gehennas,175 - 146,55%
2510,2218,Hehm,Shaman,Firemaw,250 - 210,54%
2510,2218,Shaikha,Druid,Firemaw,362 - 333,52%
2510,2218,Valkirie,Priest,Earthshaker,774 - 717,52%
2510,2218,Nirez,Priest,Firemaw,72 - 68,51%
2510,2218,Hárdclass,Paladin,Firemaw,583 - 551,51%
2510,2218,Beargoesmoo,Druid,Earthshaker,1368 - 1298,51%
2510,2218,Ðh,DeathKnight,Firemaw,596 - 570,51%
2510,2218,Ignisfidei,Warrior,Firemaw,64 - 67,49%
2520,2217,Macie,Paladin,Gehennas,98 - 56,64%
2520,2217,Ewwyll,Paladin,Venoxis,181 - 137,57%
2520,2217,Ltm,Priest,Venoxis,169 - 140,55%
2520,2217,Bigwahsh,Warrior,Firemaw,251 - 212,54%
2520,2217,Mmrsurfer,Priest,Gehennas,403 - 341,54%
2520,2217,Turbanlegend,Paladin,Firemaw,497 - 449,53%
2520,2217,Eyon,Rogue,Firemaw,534 - 494,52%
2527,2216,Сочныиочень,Warlock,Flamegor,54 - 35,61%
2527,2216,Piratex,Paladin,Thekal,503 - 436,54%
2527,2216,Бабъяга,DeathKnight,Flamegor,765 - 664,54%
2527,2216,Spookylolqt,Warrior,Mirage Raceway,269 - 237,53%
2527,2216,Eax,Paladin,Thekal,301 - 268,53%
2527,2216,Горашамх,Shaman,Flamegor,402 - 361,53%
2527,2216,Bearwhale,Shaman,Mograine,370 - 336,52%
2527,2216,Djlakerz,Shaman,Thekal,494 - 456,52%
2527,2216,Sevenlions,Warrior,Firemaw,202 - 203,50%
2527,2216,Джекет,Rogue,Flamegor,1065 - 1077,50%
2537,2215,Txi,Mage,Firemaw,121 - 91,57%
2537,2215,Kidneyløl,Rogue,Venoxis,192 - 163,54%
2537,2215,Secretlevel,Shaman,Firemaw,368 - 316,54%
2537,2215,Løyd,Mage,Sulfuron,153 - 132,54%
2537,2215,Fayèreagan,Priest,Gehennas,351 - 331,51%
2537,2215,Batistah,Hunter,Firemaw,244 - 235,51%
2537,2215,Sfury,Warrior,Earthshaker,242 - 235,51%
2537,2215,Unbreathing,Priest,Golemagg,290 - 301,49%
2537,2215,Bjørkwings,Paladin,Firemaw,708 - 739,49%
2546,2214,Jcpression,Priest,Venoxis,259 - 222,54%
2546,2214,Minmaxed,Warrior,Earthshaker,286 - 246,54%
2546,2214,Meksa,Priest,Mandokir,201 - 173,54%
2546,2214,Destinyx,Priest,Firemaw,369 - 319,54%
2546,2214,Onlyfansy,DeathKnight,Venoxis,231 - 204,53%
2546,2214,Nooblyclown,Warrior,Golemagg,169 - 153,52%
2546,2214,Vix,Shaman,Firemaw,163 - 154,51%
2546,2214,Shaxywl,Warlock,Firemaw,178 - 171,51%
2546,2214,Leggelf,Druid,Firemaw,807 - 782,51%
2555,2213,Бычокхд,Warrior,Flamegor,57 - 41,58%
2555,2213,Норбио,Mage,Flamegor,81 - 59,58%
2555,2213,Svin,Warlock,Thekal,240 - 193,55%
2555,2213,Пробитоеочко,Priest,Flamegor,157 - 134,54%
2555,2213,Kaeltwo,Mage,Sulfuron,243 - 208,54%
2555,2213,Kanish,Paladin,Thekal,647 - 571,53%
2555,2213,Thespice,Warlock,Venoxis,257 - 232,53%
2555,2213,Pleg,Rogue,Firemaw,213 - 193,52%
2555,2213,Outofcontrol,Warrior,Sulfuron,416 - 379,52%
2555,2213,Ryuzakix,Mage,Venoxis,204 - 188,52%
2555,2213,Pirestfrenzy,Priest,Gehennas,1015 - 943,52%
2555,2213,Киллхард,Paladin,Flamegor,800 - 746,52%
2555,2213,Lks,Priest,Golemagg,730 - 681,52%
2555,2213,Sneakykju,Rogue,Earthshaker,1574 - 1471,52%
2555,2213,Nyuzx,Paladin,Sulfuron,429 - 401,52%
2555,2213,Hotbeaver,Warrior,Firemaw,308 - 288,52%
2555,2213,Cska,Hunter,Sulfuron,377 - 357,51%
2555,2213,Spiderbag,Rogue,Golemagg,958 - 927,51%
2555,2213,Doomfrenzy,Shaman,Gehennas,1013 - 987,51%
2574,2212,Letswrestle,Shaman,Gehennas,107 - 61,64%
2574,2212,Suirrah,Paladin,Firemaw,128 - 94,58%
2574,2212,Драгенарк,Shaman,Flamegor,444 - 347,56%
2574,2212,Фрээнсис,Druid,Flamegor,331 - 265,56%
2574,2212,Getrag,Druid,Gehennas,233 - 202,54%
2574,2212,Pwndlølxdxd,Rogue,Mandokir,218 - 190,53%
2574,2212,Pantex,Warrior,Gehennas,78 - 68,53%
2574,2212,Divinus,Paladin,Thekal,798 - 741,52%
2574,2212,Delightor,Rogue,Sulfuron,938 - 916,51%
2583,2211,Farminglol,Warrior,Golemagg,165 - 105,61%
2583,2211,Rubl,Shaman,Firemaw,142 - 102,58%
2583,2211,Lancestroll,Warrior,Lakeshire,110 - 87,56%
2583,2211,Båguette,Druid,Sulfuron,278 - 222,56%
2583,2211,Огнивглазах,Paladin,Flamegor,91 - 74,55%
2583,2211,Nâzrins,Warlock,Firemaw,167 - 137,55%
2583,2211,Xynierz,Paladin,Firemaw,274 - 229,54%
2583,2211,Bizer,Druid,Sulfuron,101 - 87,54%
2583,2211,Iordfox,Paladin,Lakeshire,87 - 75,54%
2583,2211,Exehnx,Paladin,Firemaw,267 - 234,53%
2583,2211,Knoxbro,Paladin,Mograine,275 - 244,53%
2583,2211,Ewyntador,DeathKnight,Golemagg,263 - 236,53%
2583,2211,Phatmir,Druid,Firemaw,354 - 321,52%
2583,2211,Ñæ,DeathKnight,Firemaw,180 - 168,52%
2583,2211,Apegodjini,Priest,Venoxis,744 - 697,52%
2583,2211,Nawfel,Paladin,Sulfuron,384 - 361,52%
2583,2211,Trickzyo,Priest,Sulfuron,708 - 686,51%
2583,2211,Fricherfich,Druid,Venoxis,731 - 721,50%
2601,2210,Dualistic,Rogue,Sulfuron,112 - 69,62%
2601,2210,Dxb,Shaman,Firemaw,79 - 55,59%
2601,2210,Anechi,Priest,Pyrewood Village,284 - 222,56%
2601,2210,Gvvzero,Paladin,Golemagg,301 - 241,56%
2601,2210,Brainiác,Paladin,Earthshaker,369 - 319,54%
2601,2210,Críppán,Warrior,Gehennas,323 - 282,53%
2601,2210,Ðjsvartgødx,DeathKnight,Mograine,488 - 432,53%
2601,2210,Kookylol,Warrior,Earthshaker,206 - 185,53%
2601,2210,Dwu,Paladin,Everlook,474 - 428,53%
2601,2210,Éemp,Paladin,Gehennas,169 - 153,52%
2601,2210,Kextas,Paladin,Earthshaker,486 - 442,52%
2601,2210,Сенттиэль,Paladin,Flamegor,201 - 189,52%
2601,2210,Cocoshxz,Warrior,Earthshaker,327 - 311,51%
2601,2210,Flyingpizza,Priest,Auberdine,1409 - 1373,51%
2601,2210,Yamaoka,Rogue,Pyrewood Village,1047 - 1029,50%
2601,2210,Tryma,Rogue,Auberdine,963 - 991,49%
2617,2209,Flechazo,Mage,Earthshaker,72 - 56,56%
2617,2209,Deepseacreep,Priest,Earthshaker,215 - 175,55%
2617,2209,Глориндэль,Priest,Flamegor,93 - 77,55%
2617,2209,Slafs,Paladin,Ashbringer,410 - 362,53%
2617,2209,Stoz,Paladin,Sulfuron,451 - 409,52%
2617,2209,Imsoexcited,Paladin,Venoxis,685 - 622,52%
2617,2209,Moùlhanout,Rogue,Sulfuron,458 - 427,52%
2617,2209,Серждиспел,Priest,Flamegor,1687 - 1584,52%
2617,2209,Шепик,Rogue,Flamegor,1420 - 1388,51%
2626,2208,Kbnueve,Warlock,Firemaw,54 - 32,63%
2626,2208,Vorg,Warrior,Thekal,413 - 347,54%
2626,2208,Бёрнсоулх,Priest,Flamegor,499 - 421,54%
2626,2208,Tryckfel,Priest,Firemaw,412 - 367,53%
2626,2208,Ханзилол,Rogue,Flamegor,793 - 714,53%
2626,2208,Zuppeh,Hunter,Mograine,268 - 243,52%
2626,2208,Xionn,Paladin,Mograine,268 - 243,52%
2626,2208,Müllkopfx,Shaman,Lakeshire,270 - 246,52%
2626,2208,Ренишоух,Mage,Flamegor,766 - 738,51%
2626,2208,Glassa,Rogue,Gehennas,342 - 342,50%
2626,2208,Инстасамкаах,Priest,Flamegor,524 - 530,50%
2637,2207,Drishdra,Priest,Mograine,125 - 91,58%
2637,2207,Rakerzkitty,Druid,Mograine,144 - 106,58%
2637,2207,Láimgöd,Paladin,Firemaw,147 - 110,57%
2637,2207,Nauree,Paladin,Everlook,135 - 108,56%
2637,2207,Evai,Priest,Ashbringer,108 - 88,55%
2637,2207,Veidalol,Paladin,Mograine,238 - 195,55%
2637,2207,Каиба,Rogue,Flamegor,121 - 106,53%
2637,2207,Ponyfail,Priest,Earthshaker,498 - 437,53%
2637,2207,Galmar,Rogue,Gehennas,361 - 319,53%
2637,2207,Embaumeur,Warlock,Sulfuron,334 - 299,53%
2637,2207,Siwenn,Shaman,Golemagg,298 - 267,53%
2637,2207,Cruster,Paladin,Pyrewood Village,400 - 362,52%
2637,2207,Whixwhix,Shaman,Pyrewood Village,400 - 362,52%
2637,2207,Паэлла,Priest,Flamegor,291 - 265,52%
2637,2207,Roved,Rogue,Earthshaker,445 - 407,52%
2637,2207,Taralol,Priest,Venoxis,456 - 419,52%
2637,2207,Sunearthair,Warrior,Mograine,478 - 442,52%
2637,2207,Исладемуэрто,Shaman,Flamegor,907 - 850,52%
2637,2207,Dajw,Warrior,Firemaw,367 - 353,51%
2637,2207,Яррко,Paladin,Flamegor,923 - 895,51%
2657,2206,Holylolz,Paladin,Earthshaker,67 - 38,64%
2657,2206,Itstaka,Warlock,Mandokir,179 - 138,56%
2657,2206,Xerator,Druid,Mandokir,147 - 114,56%
2657,2206,Weezn,Paladin,Pyrewood Village,251 - 201,56%
2657,2206,Xyùyú,Druid,Mandokir,139 - 112,55%
2657,2206,Demiorgos,Shaman,Venoxis,543 - 443,55%
2657,2206,Тенкар,Paladin,Flamegor,327 - 270,55%
2657,2206,Allmìght,Warrior,Firemaw,221 - 191,54%
2657,2206,Whysoseriouz,Rogue,Venoxis,392 - 348,53%
2657,2206,Egur,Paladin,Firemaw,334 - 299,53%
2657,2206,Свипулх,Druid,Flamegor,327 - 294,53%
2657,2206,Hawaiimedsås,Warrior,Thekal,281 - 255,52%
2657,2206,Hippa,Druid,Thekal,281 - 256,52%
2657,2206,Техновикиннг,Shaman,Flamegor,324 - 298,52%
2657,2206,Rngbunny,Priest,Firemaw,413 - 384,52%
2657,2206,Tonipvp,Priest,Venoxis,526 - 490,52%
2657,2206,Suanesita,Priest,Mandokir,723 - 680,52%
2657,2206,Nptuned,Rogue,Firemaw,314 - 301,51%
2657,2206,Iilmendme,Warrior,Venoxis,290 - 279,51%
2657,2206,Coghungry,Paladin,Golemagg,307 - 296,51%
2677,2205,Taurenmeta,Shaman,Gehennas,53 - 27,66%
2677,2205,Ghèr,Priest,Firemaw,120 - 80,60%
2677,2205,Hennoh,Paladin,Lakeshire,223 - 172,56%
2677,2205,Ascinda,Paladin,Firemaw,123 - 99,55%
2677,2205,Йябун,Paladin,Flamegor,283 - 237,54%
2677,2205,Wallwalker,Druid,Golemagg,300 - 253,54%
2677,2205,Tinopener,Rogue,Gehennas,652 - 559,54%
2677,2205,Siikpala,Paladin,Gehennas,651 - 566,53%
2677,2205,Déadlycoward,Rogue,Gehennas,237 - 214,53%
2677,2205,Ownow,Druid,Sulfuron,504 - 467,52%
2677,2205,Bramsky,Warrior,Gehennas,436 - 405,52%
2677,2205,Sewa,Priest,Gehennas,526 - 502,51%
2677,2205,Trápo,Warrior,Pyrewood Village,274 - 271,50%
2677,2205,Feora,Warrior,Thekal,393 - 396,50%
2691,2204,Неониус,Mage,Flamegor,52 - 23,69%
2691,2204,Ютачмайталал,Paladin,Flamegor,138 - 112,55%
2691,2204,Angelómerte,Paladin,Venoxis,356 - 293,55%
2691,2204,Xyiokilol,DeathKnight,Everlook,114 - 95,55%
2691,2204,Olgra,Hunter,Earthshaker,211 - 177,54%
2691,2204,Rexcondor,Rogue,Lakeshire,324 - 273,54%
2691,2204,Smnsnmx,Paladin,Everlook,147 - 124,54%
2691,2204,Майнкайзер,DeathKnight,Flamegor,231 - 198,54%
2691,2204,Konjunktur,Druid,Firemaw,281 - 246,53%
2691,2204,Боровище,Paladin,Flamegor,229 - 202,53%
2691,2204,Tansley,Warrior,Pyrewood Village,147 - 130,53%
2691,2204,Sintrusion,DeathKnight,Earthshaker,319 - 284,53%
2691,2204,Blaueayaya,Shaman,Everlook,108 - 97,53%
2691,2204,Warcuz,Priest,Earthshaker,330 - 298,53%
2691,2204,Страшилищще,Warrior,Flamegor,379 - 345,52%
2691,2204,Uuk,Paladin,Thekal,611 - 559,52%
2691,2204,Realitygodx,Priest,Gehennas,257 - 236,52%
2691,2204,Whiskyjanné,Warrior,Earthshaker,720 - 670,52%
2691,2204,Hardus,Warrior,Firemaw,264 - 246,52%
2691,2204,Сноважужу,Paladin,Flamegor,833 - 784,52%
2691,2204,Honeyloopxd,Rogue,Gehennas,521 - 493,51%
2691,2204,Fluxion,Priest,Mirage Raceway,696 - 660,51%
2691,2204,Ithïus,Rogue,Ashbringer,354 - 337,51%
2691,2204,Санекэ,Warrior,Flamegor,781 - 750,51%
2691,2204,Lohisiunaus,Paladin,Firemaw,608 - 589,51%
2691,2204,Mdmdmd,Warrior,Firemaw,710 - 688,51%
2717,2203,Tanap,Paladin,Sulfuron,67 - 40,63%
2717,2203,Inquis,Rogue,Gehennas,153 - 102,60%
2717,2203,Aratorz,Paladin,Lakeshire,237 - 170,58%
2717,2203,Sunwing,Paladin,Thekal,493 - 375,57%
2717,2203,Theowl,Warlock,Thekal,304 - 240,56%
2717,2203,Orcarn,DeathKnight,Mograine,382 - 302,56%
2717,2203,Hårdhammare,Paladin,Firemaw,171 - 137,56%
2717,2203,Kaanish,Priest,Thekal,213 - 173,55%
2717,2203,Aurisid,DeathKnight,Earthshaker,307 - 250,55%
2717,2203,Puremass,Paladin,Ashbringer,320 - 261,55%
2717,2203,Unibel,Warrior,Firemaw,141 - 116,55%
2717,2203,Aréx,Warrior,Ashbringer,269 - 222,55%
2717,2203,Nessdevil,DeathKnight,Gehennas,326 - 279,54%
2717,2203,Ratpoop,Shaman,Firemaw,211 - 181,54%
2717,2203,Bootyaura,Paladin,Firemaw,211 - 181,54%
2717,2203,Steroidz,DeathKnight,Mirage Raceway,352 - 314,53%
2717,2203,Верьвбога,Paladin,Flamegor,404 - 362,53%
2717,2203,Spotts,Shaman,Golemagg,368 - 332,53%
2717,2203,Whitesatty,Paladin,Gehennas,272 - 246,53%
