Rank,Rating,Name,Class,Server,Win_Loss,Win_Perc
3813,1352,Unclestoucan,Paladin,Arugal,29 - 25,54%
3813,1352,Rinks,Paladin,Yojamba,50 - 44,53%
3813,1352,Paraine,Druid,Yojamba,43 - 38,53%
3813,1352,Elusif,Warlock,Arugal,66 - 59,53%
3813,1352,Cornfused,Priest,Arugal,124 - 116,52%
3813,1352,Gronkaz,Warlock,Arugal,70 - 67,51%
3813,1352,Worse,Shaman,Arugal,31 - 30,51%
3813,1352,Mushys,Warlock,Yojamba,37 - 38,49%
3813,1352,Rofoxi,,Arugal,32 - 34,48%
3813,1352,Grx,Mage,Yojamba,289 - 321,47%
3813,1352,Grustymun,Paladin,Arugal,342 - 391,47%
3813,1352,Rentîsdue,Paladin,Arugal,79 - 92,46%
3813,1352,Holymonkei,Paladin,Yojamba,34 - 46,42%
3813,1352,Zahly,Priest,Yojamba,22 - 32,41%
3813,1352,Pikpal,Paladin,Arugal,42 - 68,38%
3813,1352,Frankstonian,Shaman,Arugal,40 - 67,37%
3831,1351,Varedar,DeathKnight,Arugal,25 - 19,57%
3831,1351,Deathguard,DeathKnight,Arugal,43 - 35,55%
3831,1351,Milltor,Mage,Arugal,103 - 87,54%
3831,1351,Nurmagomedov,Shaman,Arugal,89 - 81,52%
3831,1351,Smeve,Warrior,Arugal,19 - 18,51%
3831,1351,Melorola,Warlock,Arugal,63 - 61,51%
3831,1351,Crooze,Warrior,Remulos,47 - 48,49%
3831,1351,Juliet,Paladin,Arugal,190 - 197,49%
3831,1351,Hunturchy,Hunter,Arugal,37 - 39,49%
3831,1351,Øutpost,Rogue,Arugal,27 - 29,48%
3831,1351,Seabus,Rogue,Arugal,128 - 140,48%
3831,1351,Coldknight,DeathKnight,Yojamba,80 - 96,45%
3831,1351,Shmihop,,Arugal,48 - 60,44%
3831,1351,Horgòr,DeathKnight,Arugal,62 - 83,43%
3831,1351,Lichflo,DeathKnight,Remulos,65 - 94,41%
3831,1351,Henethul,Mage,Arugal,34 - 56,38%
3847,1350,Nuku,Warrior,Yojamba,42 - 35,55%
3847,1350,Cammyp,Priest,Arugal,38 - 32,54%
3847,1350,Portalw,Warrior,Arugal,34 - 29,54%
3847,1350,Kuttle,Druid,Remulos,38 - 35,52%
3847,1350,Incitechaos,Warlock,Remulos,38 - 35,52%
3847,1350,Djd,Warlock,Arugal,25 - 24,51%
3847,1350,Baltz,Druid,Arugal,25 - 24,51%
3847,1350,Maximu,DeathKnight,Arugal,67 - 68,50%
3847,1350,Lightkarlos,Paladin,Arugal,78 - 81,49%
3847,1350,Smoochies,Druid,Yojamba,50 - 52,49%
3847,1350,Mantix,Druid,Arugal,136 - 143,49%
3847,1350,Dozeydaze,Priest,Arugal,16 - 17,48%
3847,1350,Alk,Hunter,Arugal,24 - 29,45%
3847,1350,Alistarswife,Druid,Yojamba,262 - 319,45%
3847,1350,Ondre,Mage,Arugal,79 - 107,42%
3847,1350,Ènema,Rogue,Arugal,41 - 69,37%
3863,1349,Lorc,Warrior,Arugal,25 - 15,62%
3863,1349,Exoplex,Paladin,Arugal,55 - 37,60%
3863,1349,Fishwizard,Druid,Arugal,45 - 41,52%
3863,1349,Afree,Paladin,Arugal,51 - 48,52%
3863,1349,Deaz,,Yojamba,36 - 34,51%
3863,1349,Marrjak,DeathKnight,Arugal,46 - 44,51%
3863,1349,Zapta,Warrior,Arugal,140 - 137,51%
3863,1349,Bitstorm,Shaman,Arugal,82 - 82,50%
3863,1349,Nicenigel,Warrior,Yojamba,156 - 159,50%
3863,1349,Takeyourmeds,Shaman,Arugal,42 - 43,49%
3863,1349,Tarquinia,Priest,Yojamba,162 - 167,49%
3863,1349,Imcold,DeathKnight,Arugal,59 - 64,48%
3863,1349,Panthius,DeathKnight,Yojamba,23 - 26,47%
3863,1349,Defsnev,Priest,Arugal,42 - 48,47%
3863,1349,Delemental,Shaman,Yojamba,691 - 834,45%
3863,1349,Abbyc,Priest,Arugal,36 - 44,45%
3879,1348,Vaati,Warrior,Yojamba,16 - 9,64%
3879,1348,Çhillyx,Paladin,Arugal,39 - 33,54%
3879,1348,Jesx,Shaman,Arugal,148 - 126,54%
3879,1348,Slumpwallace,Paladin,Yojamba,27 - 23,54%
3879,1348,Supcakes,Priest,Remulos,80 - 75,52%
3879,1348,Cazpa,Paladin,Arugal,108 - 106,50%
3879,1348,Liddigrab,DeathKnight,Arugal,82 - 82,50%
3879,1348,Poonlordz,Shaman,Yojamba,29 - 29,50%
3879,1348,Electrohealz,Paladin,Yojamba,128 - 136,48%
3879,1348,Vita,Priest,Arugal,70 - 75,48%
3879,1348,Shiftybeam,Druid,Arugal,144 - 167,46%
3879,1348,Sylphrenia,Paladin,Yojamba,68 - 79,46%
3879,1348,Bonycaptain,DeathKnight,Arugal,25 - 30,45%
3892,1347,Azjel,Priest,Arugal,21 - 15,58%
3892,1347,Cili,Paladin,Arugal,153 - 132,54%
3892,1347,Duckyr,Rogue,Arugal,74 - 65,53%
3892,1347,Brah,Rogue,Arugal,38 - 34,53%
3892,1347,Helavara,Warrior,Arugal,87 - 80,52%
3892,1347,Sumimasai,Warlock,Yojamba,29 - 27,52%
3892,1347,Stud,,Arugal,52 - 49,51%
3892,1347,Creepermcgee,Rogue,Yojamba,319 - 319,50%
3892,1347,Sneakyswole,Rogue,Arugal,97 - 97,50%
3892,1347,Johnnytotes,Shaman,Arugal,126 - 127,50%
3892,1347,Stattick,Rogue,Yojamba,72 - 73,50%
3892,1347,Kwatoko,Paladin,Arugal,29 - 30,49%
3892,1347,Krunq,DeathKnight,Arugal,156 - 169,48%
3892,1347,Gingin,Priest,Arugal,27 - 30,47%
3892,1347,Gritzi,Paladin,Yojamba,78 - 87,47%
3892,1347,Shootinguatm,Hunter,Arugal,61 - 74,45%
3908,1346,Gripthis,DeathKnight,Arugal,18 - 8,69%
3908,1346,Sanctumz,Priest,Arugal,25 - 18,58%
3908,1346,Ottonwl,Warlock,Arugal,35 - 28,56%
3908,1346,Zwoop,Priest,Arugal,35 - 28,56%
3908,1346,Shotbrother,Priest,Arugal,55 - 46,54%
3908,1346,Fuzzyy,Warrior,Remulos,26 - 23,53%
3908,1346,Hawkeydruid,Druid,Arugal,75 - 68,52%
3908,1346,Liliith,Priest,Arugal,52 - 49,51%
3908,1346,Chillchip,Paladin,Arugal,33 - 33,50%
3908,1346,Fxb,Warrior,Arugal,33 - 33,50%
3908,1346,Petedru,Druid,Arugal,44 - 46,49%
3908,1346,Iucidh,Paladin,Yojamba,30 - 36,45%
3920,1345,Elponyo,Paladin,Arugal,22 - 14,61%
3920,1345,Chaddw,Warrior,Arugal,22 - 14,61%
3920,1345,Drewburglar,Druid,Yojamba,27 - 19,59%
3920,1345,Movski,Rogue,Arugal,53 - 44,55%
3920,1345,Threepiggyys,Paladin,Yojamba,66 - 56,54%
3920,1345,Tibro,DeathKnight,Arugal,62 - 53,54%
3920,1345,Judgementall,Paladin,Arugal,36 - 34,51%
3920,1345,Bueg,Druid,Arugal,54 - 52,51%
3920,1345,Iranicus,Mage,Arugal,195 - 194,50%
3920,1345,Facerip,Shaman,Remulos,117 - 118,50%
3920,1345,Dáñ,Mage,Arugal,49 - 50,49%
3920,1345,Ducke,Warlock,Arugal,74 - 87,46%
3920,1345,Shiftden,Druid,Remulos,189 - 223,46%
3920,1345,Draenaras,Rogue,Arugal,65 - 84,44%
3920,1345,Shredfx,Druid,Arugal,142 - 187,43%
3920,1345,Zbrus,Druid,Arugal,50 - 66,43%
3936,1344,Kyouhukou,Rogue,Arugal,21 - 16,57%
3936,1344,Thrushmann,Priest,Yojamba,27 - 21,56%
3936,1344,Noggenpogger,Mage,Arugal,83 - 69,55%
3936,1344,Nbl,DeathKnight,Arugal,37 - 34,52%
3936,1344,Brgr,Paladin,Arugal,32 - 34,48%
3936,1344,Poda,Warrior,Arugal,32 - 35,48%
3936,1344,Alandalf,Warrior,Arugal,121 - 133,48%
3936,1344,Veleiron,Paladin,Arugal,85 - 105,45%
3936,1344,Uavonline,Paladin,Arugal,62 - 77,45%
3936,1344,Zilf,Shaman,Arugal,41 - 52,44%
3936,1344,Book,Warlock,Arugal,54 - 71,43%
3947,1343,Dirtypally,Paladin,Arugal,29 - 19,60%
3947,1343,Hairynipple,Paladin,Arugal,19 - 15,56%
3947,1343,Hexecute,Shaman,Yojamba,15 - 12,56%
3947,1343,Yitzbrah,Shaman,Arugal,48 - 42,53%
3947,1343,Loufasa,Paladin,Yojamba,321 - 321,50%
3947,1343,Tuggknight,DeathKnight,Arugal,82 - 82,50%
3947,1343,Ehhshocks,Shaman,Arugal,51 - 52,50%
3947,1343,Khran,Druid,Arugal,37 - 39,49%
3947,1343,Meowpaly,Paladin,Arugal,90 - 109,45%
3956,1342,Buffdots,Warlock,Arugal,24 - 18,57%
3956,1342,Caggs,DeathKnight,Arugal,17 - 14,55%
3956,1342,Inkmouth,Warlock,Arugal,54 - 45,55%
3956,1342,Drpez,Priest,Arugal,25 - 21,54%
3956,1342,Pisani,Shaman,Arugal,51 - 46,53%
3956,1342,Facinorous,Paladin,Yojamba,76 - 73,51%
3956,1342,Icedcowfee,Druid,Arugal,69 - 67,51%
3956,1342,Grimothy,DeathKnight,Arugal,46 - 46,50%
3956,1342,Venetus,Paladin,Arugal,37 - 37,50%
3956,1342,Swd,Priest,Yojamba,56 - 58,49%
3956,1342,Kuzma,Druid,Arugal,191 - 201,49%
3956,1342,Busting,Shaman,Yojamba,64 - 70,48%
3956,1342,Sangà,Warrior,Arugal,112 - 140,44%
3956,1342,Raging,DeathKnight,Arugal,72 - 92,44%
3956,1342,Goldeneye,Hunter,Arugal,134 - 207,39%
3971,1341,Yikex,Shaman,Arugal,35 - 27,56%
3971,1341,Gamerword,Rogue,Arugal,29 - 23,56%
3971,1341,Xylias,Priest,Arugal,62 - 59,51%
3971,1341,Autistique,DeathKnight,Arugal,45 - 44,51%
3971,1341,Corpsicle,Mage,Arugal,103 - 102,50%
3971,1341,Scootin,Hunter,Yojamba,100 - 104,49%
3971,1341,Lockrobstar,Warlock,Yojamba,88 - 97,48%
3971,1341,Eflin,Paladin,Arugal,24 - 32,43%
3979,1340,Rootandboott,Warrior,Arugal,16 - 8,67%
3979,1340,Chokama,Paladin,Arugal,21 - 14,60%
3979,1340,Lightmental,Paladin,Arugal,33 - 25,57%
3979,1340,Zilko,Paladin,Yojamba,42 - 43,49%
3979,1340,Nigelt,Rogue,Arugal,69 - 72,49%
3979,1340,Ketaminkurry,Mage,Arugal,15 - 17,47%
3979,1340,Octowned,Paladin,Arugal,56 - 64,47%
3979,1340,Vulgarity,Paladin,Arugal,45 - 54,45%
3987,1339,Nosebéérs,Shaman,Yojamba,58 - 51,53%
3987,1339,Nangs,Rogue,Yojamba,58 - 51,53%
3987,1339,Outstyles,Warrior,Yojamba,89 - 86,51%
3987,1339,Hypnx,Druid,Arugal,36 - 35,51%
3987,1339,Sarmia,Priest,Yojamba,106 - 105,50%
3987,1339,Bigfilth,DeathKnight,Arugal,50 - 53,49%
3987,1339,Zookkey,DeathKnight,Yojamba,86 - 96,47%
3987,1339,Rhodesian,Paladin,Yojamba,73 - 85,46%
3995,1338,Czp,Paladin,Yojamba,27 - 18,60%
3995,1338,Belgore,Priest,Arugal,20 - 16,56%
3995,1338,Tuplague,DeathKnight,Arugal,105 - 91,54%
3995,1338,Schmuck,DeathKnight,Arugal,29 - 26,53%
3995,1338,Toykkz,Shaman,Arugal,50 - 45,53%
3995,1338,Venthus,Mage,Yojamba,73 - 66,53%
3995,1338,Tóóthdk,DeathKnight,Arugal,65 - 59,52%
3995,1338,Johnnysyns,Priest,Arugal,134 - 123,52%
3995,1338,Kérex,Warrior,Arugal,30 - 30,50%
3995,1338,Fyshle,Hunter,Arugal,63 - 64,50%
3995,1338,Sniply,Hunter,Arugal,110 - 139,44%
3995,1338,Juffe,Hunter,Arugal,121 - 158,43%
4007,1337,Gsb,Paladin,Arugal,56 - 46,55%
4007,1337,Dietpriest,Priest,Arugal,22 - 19,54%
4007,1337,Salicin,Paladin,Arugal,44 - 42,51%
4007,1337,Trustnobody,,Arugal,27 - 26,51%
4007,1337,Sinik,Paladin,Arugal,59 - 60,50%
4007,1337,Beefycurtain,Shaman,Yojamba,20 - 22,48%
4013,1336,Shiftyevo,Druid,Arugal,41 - 42,49%
4013,1336,Dustun,Druid,Arugal,31 - 42,42%
4015,1335,Steroid,DeathKnight,Arugal,18 - 8,69%
4015,1335,Ellinara,Druid,Arugal,31 - 24,56%
4015,1335,Særix,Druid,Arugal,30 - 24,56%
4015,1335,Drakedøg,Warlock,Arugal,20 - 16,56%
4015,1335,Vexapeall,DeathKnight,Arugal,59 - 53,53%
4015,1335,Imnothealer,Paladin,Arugal,27 - 25,52%
4015,1335,Yadayada,Warrior,Arugal,18 - 17,51%
4015,1335,Deathwar,Warrior,Arugal,53 - 53,50%
4015,1335,Curreh,Shaman,Arugal,20 - 20,50%
4015,1335,Bigroost,Druid,Arugal,69 - 70,50%
4015,1335,Pïka,,Yojamba,29 - 32,48%
4015,1335,Wyntar,Mage,Yojamba,52 - 58,47%
4015,1335,Spudmaker,Rogue,Arugal,85 - 95,47%
4015,1335,Fullbark,Rogue,Arugal,59 - 66,47%
4015,1335,Adjz,Warrior,Arugal,71 - 82,46%
4030,1334,Smevé,Paladin,Arugal,28 - 26,52%
4030,1334,Poisonheal,Paladin,Arugal,89 - 86,51%
4030,1334,Spoof,Rogue,Arugal,35 - 35,50%
4030,1334,Ayki,Mage,Arugal,51 - 53,49%
4030,1334,Budgetpikabo,Rogue,Arugal,101 - 105,49%
4030,1334,Moew,Druid,Arugal,101 - 111,48%
4030,1334,Bambpriest,Priest,Arugal,26 - 29,47%
4037,1333,Deqwonte,DeathKnight,Arugal,25 - 18,58%
4037,1333,Kokain,Warrior,Arugal,29 - 21,58%
4037,1333,Crazybreed,Priest,Arugal,29 - 23,56%
4037,1333,Pelicanbird,Priest,Arugal,51 - 48,52%
4037,1333,Bladestorrn,Warrior,Yojamba,76 - 75,50%
4037,1333,Jala,Druid,Arugal,86 - 89,49%
4037,1333,Pínto,Hunter,Arugal,80 - 84,49%
4037,1333,Ecyrbx,Shaman,Arugal,39 - 41,49%
4037,1333,Aadrian,,Arugal,57 - 61,48%
4037,1333,Thescout,Warrior,Arugal,103 - 114,47%
4037,1333,Dynass,DeathKnight,Yojamba,37 - 41,47%
4037,1333,Prawnposture,Hunter,Arugal,31 - 37,46%
4037,1333,Lilslashyboi,Rogue,Arugal,73 - 92,44%
4037,1333,Shadylock,Warlock,Arugal,50 - 64,44%
4037,1333,Zingon,Warrior,Yojamba,58 - 93,38%
4037,1333,Drogomage,Mage,Arugal,23 - 50,32%
4053,1332,Penguins,Priest,Arugal,89 - 61,59%
4053,1332,Loodis,Druid,Arugal,65 - 62,51%
4053,1332,Xenik,Druid,Arugal,153 - 149,51%
4053,1332,Manslaughter,DeathKnight,Remulos,167 - 170,50%
4053,1332,Baldö,DeathKnight,Yojamba,43 - 44,49%
4053,1332,Twosodas,Druid,Arugal,41 - 44,48%
4053,1332,Helloguys,Warrior,Arugal,85 - 94,47%
4053,1332,Rozey,Paladin,Arugal,66 - 75,47%
4053,1332,Schrödingers,Druid,Arugal,65 - 77,46%
4053,1332,Loorenzo,DeathKnight,Arugal,73 - 87,46%
4053,1332,Arminarlert,DeathKnight,Arugal,29 - 47,38%
4064,1331,Fluxcore,Shaman,Arugal,16 - 12,57%
4064,1331,Morpheius,Druid,Arugal,45 - 38,54%
4064,1331,Nathryal,Shaman,Arugal,22 - 19,54%
4064,1331,Lickmyholy,Priest,Arugal,40 - 42,49%
4064,1331,Gannicuzz,DeathKnight,Yojamba,49 - 56,47%
4064,1331,Diggusbickus,Warrior,Arugal,45 - 53,46%
4064,1331,Geostorm,Druid,Arugal,98 - 118,45%
4064,1331,Jaybelline,Paladin,Arugal,51 - 64,44%
4064,1331,Kert,Paladin,Arugal,28 - 40,41%
4073,1330,Abr,Paladin,Arugal,41 - 29,59%
4073,1330,Phyra,Paladin,Arugal,17 - 14,55%
4073,1330,Notmeng,DeathKnight,Arugal,57 - 49,54%
4073,1330,Finedk,DeathKnight,Yojamba,43 - 39,52%
4073,1330,Hailê,DeathKnight,Yojamba,29 - 27,52%
4073,1330,Qtplegic,Paladin,Arugal,29 - 30,49%
4073,1330,Givanchy,Warrior,Arugal,38 - 43,47%
4080,1329,Spicytwohole,DeathKnight,Yojamba,43 - 35,55%
4080,1329,Angryfanny,Paladin,Arugal,34 - 28,55%
4080,1329,Mankyskank,DeathKnight,Arugal,34 - 28,55%
4080,1329,Dotmop,Druid,Arugal,52 - 44,54%
4080,1329,Flamedd,Warlock,Yojamba,62 - 54,53%
4080,1329,Shiftx,Druid,Yojamba,62 - 54,53%
4080,1329,Rikimaru,Rogue,Remulos,111 - 105,51%
4080,1329,Sanguinus,Paladin,Arugal,45 - 43,51%
4080,1329,Shanex,Rogue,Arugal,75 - 81,48%
4080,1329,Mossmonk,Druid,Arugal,78 - 92,46%
4090,1328,Eylahor,Paladin,Yojamba,16 - 10,62%
4090,1328,Loredrop,Paladin,Arugal,109 - 96,53%
4090,1328,Eleboi,Shaman,Arugal,84 - 75,53%
4090,1328,Blazinfire,Hunter,Yojamba,89 - 80,53%
4090,1328,Racks,Mage,Arugal,19 - 20,49%
4090,1328,Florence,Paladin,Arugal,49 - 55,47%
4090,1328,Poileqws,Druid,Yojamba,47 - 56,46%
4090,1328,Accelerant,Hunter,Arugal,21 - 38,36%
4098,1327,Enveløpe,Druid,Arugal,33 - 27,55%
4098,1327,Bromanced,Shaman,Yojamba,43 - 42,51%
4098,1327,Pngwarparty,Druid,Yojamba,68 - 69,50%
4098,1327,Aì,Warlock,Yojamba,49 - 52,49%
4098,1327,Onlyshad,Priest,Yojamba,103 - 113,48%
4098,1327,Bigdamjudge,Paladin,Arugal,48 - 54,47%
4098,1327,Xocute,Warrior,Arugal,48 - 54,47%
4098,1327,Danksquad,DeathKnight,Arugal,39 - 45,46%
4098,1327,Mseven,Druid,Arugal,46 - 54,46%
4107,1326,Lovestheboxx,Priest,Arugal,51 - 40,56%
4107,1326,Sxybanana,Mage,Yojamba,46 - 41,53%
4107,1326,Kàyden,Paladin,Arugal,209 - 193,52%
4107,1326,Silvqt,Paladin,Yojamba,23 - 22,51%
4107,1326,Nicknikkisy,Rogue,Arugal,82 - 79,51%
4107,1326,Cobratate,Rogue,Arugal,173 - 173,50%
4107,1326,Deadmaüs,DeathKnight,Arugal,29 - 31,48%
4107,1326,Gingerlove,Paladin,Yojamba,57 - 61,48%
4107,1326,Espix,Priest,Arugal,24 - 27,47%
4107,1326,Wispper,Shaman,Yojamba,44 - 54,45%
4107,1326,Derthnite,Paladin,Arugal,47 - 63,43%
4107,1326,Sprillingkee,Priest,Arugal,128 - 177,42%
4107,1326,Byesøn,Druid,Arugal,48 - 74,39%
4120,1325,Nobleknight,DeathKnight,Yojamba,70 - 59,54%
4120,1325,Papihealz,Paladin,Arugal,37 - 32,54%
4120,1325,Neverqueefx,Rogue,Yojamba,15 - 13,54%
4120,1325,Roo,Mage,Arugal,41 - 37,53%
4120,1325,Shoc,Paladin,Yojamba,20 - 19,51%
4120,1325,Rukov,DeathKnight,Arugal,81 - 77,51%
4120,1325,Doofdoof,Rogue,Yojamba,40 - 39,51%
4120,1325,Locks,Warlock,Arugal,59 - 59,50%
4120,1325,Betrayed,Paladin,Arugal,52 - 52,50%
4120,1325,Malple,Paladin,Yojamba,19 - 20,49%
4120,1325,Kiarrow,Hunter,Arugal,132 - 140,49%
4120,1325,Bivy,Priest,Arugal,28 - 31,47%
4120,1325,Thirrah,Paladin,Yojamba,27 - 30,47%
4120,1325,Nertis,DeathKnight,Arugal,54 - 62,47%
4120,1325,Manusian,Shaman,Yojamba,86 - 101,46%
4120,1325,Reaverr,Shaman,Arugal,39 - 46,46%
4120,1325,Pizzaplanet,Druid,Yojamba,79 - 100,44%
4120,1325,Sweyn,Warrior,Yojamba,19 - 31,38%
4138,1324,Hølyhøe,Paladin,Arugal,21 - 14,60%
4138,1324,Craghack,Warrior,Yojamba,46 - 36,56%
4138,1324,Cutiepally,Paladin,Yojamba,47 - 39,55%
4138,1324,Warmanepleb,DeathKnight,Arugal,22 - 21,51%
4138,1324,Tastycakes,Warrior,Arugal,46 - 45,51%
4138,1324,Boz,DeathKnight,Arugal,62 - 66,48%
4138,1324,Cunners,Warlock,Arugal,149 - 176,46%
4138,1324,Sz,Shaman,Arugal,54 - 66,45%
4138,1324,Firko,Shaman,Yojamba,28 - 35,44%
4138,1324,Fraxel,Rogue,Arugal,65 - 82,44%
4138,1324,Radhunt,Hunter,Arugal,28 - 47,37%
4149,1323,Deamon,Warlock,Arugal,50 - 45,53%
4149,1323,Skylaan,Mage,Yojamba,21 - 19,52%
4149,1323,Chriskii,Druid,Arugal,61 - 56,52%
4149,1323,Crazyeyed,Paladin,Yojamba,121 - 112,52%
4149,1323,Erectillion,Warrior,Yojamba,122 - 117,51%
4149,1323,Rathmuso,Shaman,Arugal,58 - 59,50%
4149,1323,Shroomster,DeathKnight,Arugal,31 - 32,49%
4156,1322,Poondpal,Paladin,Arugal,32 - 24,57%
4156,1322,Pigwig,Warrior,Yojamba,102 - 94,52%
4156,1322,Wbk,Shaman,Arugal,52 - 48,52%
4156,1322,Frostdruid,Druid,Arugal,75 - 75,50%
4156,1322,Xigaxhad,Shaman,Arugal,89 - 92,49%
4156,1322,Luemo,Priest,Arugal,64 - 70,48%
4156,1322,Jigerbug,Paladin,Yojamba,74 - 82,47%
4156,1322,Dashid,Shaman,Yojamba,71 - 87,45%
4156,1322,Alexxio,Warrior,Arugal,131 - 163,45%
4156,1322,Grunzer,Warrior,Arugal,132 - 170,44%
4166,1321,Nerfdruids,Druid,Yojamba,24 - 16,60%
4166,1321,Holyundie,Paladin,Yojamba,34 - 26,57%
4166,1321,Stiffshaft,DeathKnight,Arugal,39 - 30,57%
4166,1321,Kwuarm,Druid,Arugal,59 - 47,56%
4166,1321,Metroboom,Druid,Arugal,17 - 16,52%
4166,1321,Haelix,Shaman,Arugal,17 - 16,52%
4166,1321,Holodin,Paladin,Arugal,106 - 101,51%
4166,1321,Dadadin,Paladin,Yojamba,32 - 33,49%
4166,1321,Pveonlyplx,Priest,Arugal,134 - 139,49%
4166,1321,Denchie,Warrior,Yojamba,24 - 26,48%
4166,1321,Cec,Druid,Remulos,39 - 43,48%
4166,1321,Sarmz,Druid,Yojamba,73 - 93,44%
4166,1321,Richshammy,Shaman,Arugal,18 - 26,41%
4179,1320,Unlikeliness,,Arugal,69 - 63,52%
4179,1320,Yugzz,DeathKnight,Arugal,82 - 75,52%
4179,1320,Altair,Rogue,Arugal,44 - 41,52%
4179,1320,István,DeathKnight,Arugal,42 - 43,49%
4179,1320,Stronks,DeathKnight,Arugal,60 - 65,48%
4179,1320,Rb,Paladin,Arugal,77 - 84,48%
4179,1320,Nifon,Warrior,Arugal,30 - 33,48%
4179,1320,Cozzamate,Warlock,Arugal,24 - 28,46%
4179,1320,Littletwink,Druid,Arugal,64 - 81,44%
4179,1320,Nitrø,Hunter,Yojamba,41 - 53,44%
4189,1319,Crumbling,Shaman,Arugal,15 - 7,68%
4189,1319,Sleether,Priest,Arugal,20 - 14,59%
4189,1319,Neph,DeathKnight,Arugal,17 - 14,55%
4189,1319,Zexxy,Paladin,Arugal,18 - 15,55%
4189,1319,Mirah,Druid,Arugal,16 - 15,52%
4189,1319,Wilias,Priest,Arugal,147 - 146,50%
4189,1319,Hektiks,Priest,Arugal,44 - 44,50%
4189,1319,Twizzyp,Mage,Arugal,168 - 177,49%
4189,1319,Shalombro,Hunter,Arugal,51 - 54,49%
4189,1319,Camr,Rogue,Arugal,50 - 55,48%
4189,1319,Inca,Rogue,Arugal,77 - 88,47%
4189,1319,Sleepah,Rogue,Arugal,57 - 66,46%
4189,1319,Swas,Warrior,Arugal,36 - 42,46%
4189,1319,Blackmambah,Druid,Yojamba,59 - 71,45%
4189,1319,Lpeep,Paladin,Arugal,28 - 37,43%
4189,1319,Jjsydneycool,DeathKnight,Arugal,34 - 45,43%
4189,1319,Rysscanor,Paladin,Arugal,59 - 81,42%
4189,1319,Saidarionid,Mage,Arugal,65 - 92,41%
4189,1319,Inprimis,Warrior,Remulos,52 - 75,41%
4189,1319,Blankplanet,Mage,Arugal,58 - 90,39%
4209,1318,Verrsdk,DeathKnight,Arugal,14 - 11,56%
4209,1318,Lpm,,Arugal,39 - 32,55%
4209,1318,Bearcare,Druid,Arugal,19 - 16,54%
4209,1318,Iliako,Priest,Arugal,66 - 62,52%
4209,1318,Stuk,Mage,Arugal,41 - 39,51%
4209,1318,Whom,Paladin,Remulos,41 - 41,50%
4209,1318,Yallcantbme,Druid,Arugal,17 - 18,49%
4209,1318,Lawglanhyeim,Rogue,Arugal,78 - 85,48%
4209,1318,Lushan,Druid,Yojamba,35 - 40,47%
4209,1318,Sparkz,Shaman,Arugal,129 - 150,46%
4209,1318,Lusca,Priest,Yojamba,43 - 50,46%
4209,1318,Wyndhem,Paladin,Arugal,108 - 130,45%
4209,1318,Pallyrance,Paladin,Arugal,17 - 23,42%
4209,1318,Bados,Rogue,Yojamba,43 - 60,42%
4209,1318,Cptlongcok,Priest,Arugal,23 - 35,40%
4224,1317,Avetre,DeathKnight,Arugal,27 - 23,54%
4224,1317,Trike,Paladin,Arugal,48 - 42,53%
4224,1317,Thadpali,Paladin,Yojamba,17 - 15,53%
4224,1317,Moiboi,Paladin,Arugal,117 - 105,53%
4224,1317,Nbäyöungbôý,Warlock,Arugal,16 - 15,52%
4224,1317,Housewifelfg,Warlock,Arugal,40 - 41,49%
4224,1317,Oxy,Rogue,Arugal,111 - 114,49%
4224,1317,Wetkaylay,Shaman,Arugal,44 - 48,48%
4224,1317,Thevv,Warlock,Arugal,43 - 49,47%
4224,1317,Elricho,Warrior,Arugal,59 - 68,46%
4224,1317,Goodcomms,Shaman,Arugal,47 - 63,43%
4224,1317,Jayba,DeathKnight,Arugal,27 - 41,40%
4236,1316,Ragecapped,Warrior,Arugal,17 - 12,59%
4236,1316,Jazonz,Warlock,Arugal,19 - 15,56%
4236,1316,Macefase,Warrior,Arugal,19 - 15,56%
4236,1316,Rudzy,Paladin,Arugal,20 - 16,56%
4236,1316,Exertdk,DeathKnight,Arugal,67 - 56,54%
4236,1316,Nessaj,Paladin,Arugal,51 - 44,54%
4236,1316,Ginj,Warrior,Arugal,49 - 43,53%
4236,1316,Sepasafied,Warlock,Arugal,122 - 113,52%
4236,1316,Sugarshow,Priest,Arugal,181 - 176,51%
4236,1316,Snoppy,Paladin,Arugal,63 - 64,50%
4236,1316,Backyardburg,Paladin,Arugal,61 - 62,50%
4236,1316,Joino,Warlock,Yojamba,112 - 116,49%
4236,1316,Shamhello,Shaman,Yojamba,18 - 19,49%
4236,1316,Myerfear,Warlock,Arugal,81 - 88,48%
4236,1316,Whystirfries,Shaman,Arugal,113 - 129,47%
4236,1316,Lexydsic,Druid,Arugal,110 - 132,45%
4236,1316,Toik,Warlock,Arugal,25 - 30,45%
4236,1316,Gorgeousirl,,Arugal,22 - 36,38%
4254,1315,Tailock,Warlock,Arugal,18 - 9,67%
4254,1315,Pepela,Paladin,Arugal,30 - 26,54%
4254,1315,Woodangtang,DeathKnight,Arugal,59 - 58,50%
4254,1315,Brh,Warrior,Arugal,42 - 42,50%
4254,1315,Veegan,Druid,Yojamba,156 - 167,48%
4254,1315,Sizorex,Warrior,Arugal,59 - 64,48%
4254,1315,Bigkahoona,Warrior,Yojamba,53 - 58,48%
4254,1315,Bood,Rogue,Arugal,105 - 118,47%
4254,1315,Dingyy,Warrior,Arugal,24 - 27,47%
