Rank,Rating,Name,Class,Server,Win_Loss,Win_Perc
1086,1559,Briggsdk,DeathKnight,Arugal,67 - 77,47%
1086,1559,Untamedyeast,Hunter,Arugal,30 - 35,46%
1086,1559,Mooter,Druid,Arugal,63 - 83,43%
1086,1559,Hamp,Warrior,Arugal,45 - 60,43%
1095,1558,Shamanboi,Shaman,Arugal,26 - 6,81%
1095,1558,Confusedxo,Priest,Yojamba,39 - 36,52%
1095,1558,Doylep,Hunter,Arugal,19 - 19,50%
1095,1558,Soapalious,Paladin,Arugal,51 - 55,48%
1095,1558,Luminousity,Paladin,Arugal,68 - 78,47%
1095,1558,Degris,Paladin,Arugal,24 - 29,45%
1101,1557,Krakkenheart,DeathKnight,Arugal,60 - 47,56%
1101,1557,Tribez,Shaman,Arugal,29 - 23,56%
1101,1557,Ranksdude,Shaman,Arugal,28 - 23,55%
1101,1557,Punchmedaddy,Paladin,Arugal,35 - 33,51%
1101,1557,Deedz,Druid,Arugal,35 - 33,51%
1101,1557,Gannicuzz,DeathKnight,Yojamba,25 - 24,51%
1101,1557,Moonlyte,Druid,Remulos,27 - 31,47%
1101,1557,Jafro,DeathKnight,Arugal,49 - 63,44%
1109,1556,Drakïns,Warrior,Arugal,23 - 12,66%
1109,1556,Ehhdk,DeathKnight,Arugal,42 - 32,57%
1109,1556,Loopzo,Priest,Arugal,53 - 41,56%
1109,1556,Bambpriest,Priest,Arugal,33 - 28,54%
1109,1556,Heixuanfeng,DeathKnight,Arugal,38 - 37,51%
1114,1555,Yikex,Shaman,Arugal,53 - 42,56%
1114,1555,Mésh,Warrior,Yojamba,49 - 54,48%
1114,1555,Eucliwood,Priest,Arugal,61 - 70,47%
1114,1555,Deadant,Priest,Arugal,26 - 31,46%
1114,1555,Hextech,Druid,Arugal,20 - 31,39%
1119,1554,Chuggaa,Shaman,Arugal,34 - 31,52%
1119,1554,Shamurchy,Shaman,Arugal,28 - 28,50%
1119,1554,Elzöom,Paladin,Yojamba,55 - 58,49%
1122,1553,Struthypal,Paladin,Arugal,22 - 24,48%
1122,1553,Boboshagga,Shaman,Yojamba,40 - 47,46%
1124,1552,Scrubhustler,Paladin,Arugal,65 - 42,61%
1124,1552,Abbyc,Priest,Arugal,24 - 23,51%
1124,1552,Eylahor,Paladin,Yojamba,40 - 43,48%
1124,1552,Pharg,DeathKnight,Yojamba,49 - 56,47%
1124,1552,Milyakdk,DeathKnight,Remulos,40 - 46,47%
1124,1552,Fartsparkle,Druid,Arugal,42 - 50,46%
1130,1551,Grimrr,Rogue,Arugal,25 - 13,66%
1130,1551,Eranormous,DeathKnight,Arugal,36 - 22,62%
1130,1551,Spozu,Shaman,Arugal,32 - 26,55%
1130,1551,Akhmedk,DeathKnight,Arugal,27 - 25,52%
1130,1551,Onlybonks,Warrior,Arugal,39 - 38,51%
1130,1551,Bain,Warrior,Arugal,59 - 71,45%
1136,1550,Yamdk,DeathKnight,Arugal,21 - 16,57%
1136,1550,Crepp,Paladin,Yojamba,17 - 13,57%
1136,1550,Moonbugy,Warlock,Arugal,35 - 29,55%
1136,1550,Madad,Hunter,Arugal,38 - 47,45%
1136,1550,Jingjinding,Shaman,Yojamba,24 - 38,39%
1141,1549,Flagged,Mage,Arugal,49 - 37,57%
1141,1549,Julesverne,Paladin,Yojamba,47 - 54,47%
1141,1549,Osnom,Paladin,Arugal,18 - 28,39%
1141,1549,Brigitta,Paladin,Yojamba,38 - 60,39%
1145,1548,Laancer,Shaman,Arugal,20 - 13,61%
1145,1548,Grahamm,DeathKnight,Arugal,20 - 17,54%
1145,1548,Jösef,Priest,Arugal,25 - 25,50%
1145,1548,Busting,Shaman,Yojamba,48 - 51,48%
1145,1548,Zánax,Warrior,Arugal,47 - 50,48%
1145,1548,Chimproth,Paladin,Arugal,19 - 22,46%
1151,1547,Bacondk,DeathKnight,Arugal,26 - 18,59%
1151,1547,Avicii,Hunter,Remulos,18 - 20,47%
1151,1547,Luciente,Shaman,Remulos,18 - 20,47%
1151,1547,Proloki,Hunter,Arugal,33 - 37,47%
1155,1546,Khor,Shaman,Yojamba,20 - 8,71%
1155,1546,Bogs,Hunter,Arugal,33 - 42,44%
1155,1546,Haxxpal,Paladin,Arugal,33 - 42,44%
1158,1545,Jizzm,Warrior,Arugal,37 - 23,62%
1158,1545,Ripdimebagd,Warrior,Yojamba,32 - 27,54%
1158,1545,Richiepzy,Paladin,Yojamba,37 - 37,50%
1158,1545,Hòóter,Druid,Arugal,39 - 44,47%
1158,1545,Vantusk,Shaman,Arugal,37 - 47,44%
1163,1544,Aristocrat,,Arugal,53 - 48,52%
1163,1544,Kasheus,DeathKnight,Arugal,31 - 31,50%
1163,1544,Esek,Warrior,Arugal,31 - 31,50%
1163,1544,Flyne,,Arugal,31 - 31,50%
1163,1544,Livo,Paladin,Arugal,31 - 31,50%
1163,1544,Blairry,Priest,Arugal,31 - 31,50%
1163,1544,Bighojman,Paladin,Arugal,42 - 52,45%
1170,1543,Oldmaatee,Warrior,Arugal,18 - 12,60%
1170,1543,Noodleneck,DeathKnight,Arugal,19 - 14,58%
1170,1543,Ypk,Warrior,Arugal,20 - 16,56%
1170,1543,Licoricewhip,Shaman,Arugal,43 - 41,51%
1170,1543,Itoaw,Paladin,Arugal,54 - 54,50%
1175,1542,Hanzey,Paladin,Arugal,20 - 12,62%
1175,1542,Brods,Paladin,Arugal,21 - 13,62%
1175,1542,Pomfrey,Paladin,Arugal,25 - 17,60%
1175,1542,Bochdk,DeathKnight,Yojamba,25 - 24,51%
1175,1542,Dratankis,DeathKnight,Arugal,49 - 50,49%
1180,1541,Athenè,Priest,Arugal,18 - 5,78%
1180,1541,Kardiverouss,Mage,Arugal,18 - 6,75%
1180,1541,Flereousxx,Warlock,Yojamba,19 - 9,68%
1180,1541,Heartworming,Hunter,Remulos,42 - 33,56%
1180,1541,Koonixx,Priest,Arugal,26 - 21,55%
1180,1541,Zvzvzv,Paladin,Arugal,19 - 19,50%
1180,1541,Darkzza,Warrior,Yojamba,19 - 21,48%
1187,1540,Zunok,Priest,Yojamba,33 - 26,56%
1187,1540,Smitv,Paladin,Arugal,93 - 95,49%
1187,1540,Abbiec,Paladin,Arugal,33 - 38,46%
1187,1540,Niknat,Warrior,Arugal,21 - 29,42%
1191,1539,Ëäsyrëgïön,,Arugal,17 - 7,71%
1191,1539,Spazzholyzz,Paladin,Arugal,36 - 24,60%
1191,1539,Cascom,DeathKnight,Arugal,31 - 22,58%
1191,1539,Shokzie,Paladin,Arugal,41 - 39,51%
1191,1539,Smegs,Paladin,Arugal,33 - 33,50%
1191,1539,Colababy,Mage,Arugal,23 - 63,27%
1197,1538,Thirrah,Paladin,Yojamba,21 - 21,50%
1197,1538,Liddy,Paladin,Arugal,24 - 25,49%
1197,1538,Ducke,Warlock,Arugal,17 - 20,46%
1200,1537,Rannygazoo,Paladin,Arugal,25 - 14,64%
1200,1537,Lanre,Paladin,Arugal,32 - 25,56%
1200,1537,Snurk,Druid,Arugal,26 - 23,53%
1203,1536,Snusson,Priest,Arugal,21 - 11,66%
1203,1536,Xahll,Paladin,Yojamba,73 - 73,50%
1205,1535,Nógun,Warrior,Arugal,34 - 26,57%
1205,1535,Accelerated,Warrior,Arugal,20 - 18,53%
1205,1535,Lazymao,Shaman,Yojamba,54 - 50,52%
1205,1535,Chadrace,DeathKnight,Arugal,22 - 22,50%
1205,1535,Recon,Rogue,Arugal,30 - 34,47%
1210,1534,Phatdanezz,Rogue,Arugal,19 - 8,70%
1210,1534,Moew,Druid,Arugal,19 - 12,61%
1210,1534,Noxtraiel,Paladin,Arugal,19 - 12,61%
1210,1534,Chainheul,Shaman,Arugal,19 - 12,61%
1210,1534,Created,Priest,Arugal,19 - 14,58%
1210,1534,Vometpally,Paladin,Arugal,75 - 73,51%
1210,1534,Panzdogger,Shaman,Arugal,62 - 63,50%
1210,1534,Deathknightt,Paladin,Yojamba,20 - 29,41%
1218,1533,Madcap,Paladin,Arugal,37 - 38,49%
1218,1533,Berka,Hunter,Arugal,22 - 26,46%
1220,1532,Dayoffwater,Priest,Arugal,48 - 28,63%
1220,1532,Zéphýr,Warrior,Arugal,17 - 11,61%
1220,1532,Dp,Priest,Arugal,18 - 14,56%
1220,1532,Moxu,Shaman,Arugal,23 - 21,52%
1220,1532,Sandalz,Paladin,Yojamba,19 - 18,51%
1220,1532,Bionix,Paladin,Arugal,32 - 31,51%
1220,1532,Traceymcbean,Mage,Arugal,25 - 31,45%
1227,1531,Infectis,Warlock,Arugal,17 - 6,74%
1227,1531,Loralai,Priest,Arugal,25 - 18,58%
1227,1531,Martoss,Paladin,Arugal,30 - 25,55%
1230,1530,Fuzz,Warrior,Arugal,34 - 29,54%
1230,1530,Papasvante,Warlock,Arugal,33 - 31,52%
1230,1530,Haitajie,Warrior,Yojamba,41 - 46,47%
1230,1530,Hëllbëndër,Paladin,Arugal,22 - 25,47%
1230,1530,Bifröst,DeathKnight,Arugal,23 - 27,46%
1230,1530,Biggyj,Warrior,Yojamba,33 - 46,42%
1230,1530,Draàk,Warlock,Arugal,54 - 82,40%
1237,1529,Deandria,Priest,Yojamba,36 - 21,63%
1237,1529,Sufficiently,Priest,Arugal,17 - 10,63%
1237,1529,Qtkrisp,Warlock,Arugal,22 - 13,63%
1237,1529,Bigbadsac,Priest,Arugal,33 - 32,51%
1237,1529,Desso,Paladin,Remulos,37 - 37,50%
1237,1529,Frésh,Shaman,Arugal,22 - 23,49%
1237,1529,Legitswag,,Arugal,33 - 35,49%
1237,1529,Dah,Warrior,Arugal,28 - 32,47%
1245,1528,Skrible,Warrior,Arugal,70 - 57,55%
1245,1528,Deepandnice,Mage,Arugal,29 - 32,48%
1247,1527,Kreynx,Paladin,Arugal,18 - 5,78%
1247,1527,Blackjoe,Shaman,Arugal,24 - 17,59%
1247,1527,Blomsy,Hunter,Arugal,22 - 21,51%
1247,1527,Screwyouguys,DeathKnight,Remulos,28 - 27,51%
1247,1527,Wxndup,Shaman,Arugal,19 - 27,41%
1247,1527,Antimeds,Warlock,Arugal,28 - 50,36%
1253,1526,Sunbeams,Paladin,Arugal,38 - 31,55%
1253,1526,Rotpig,Warlock,Arugal,22 - 29,43%
1255,1525,Raflez,Priest,Arugal,22 - 13,63%
1255,1525,Thestoveison,Hunter,Yojamba,30 - 23,57%
1255,1525,Healcap,Priest,Arugal,28 - 25,53%
1255,1525,Keves,Paladin,Yojamba,39 - 39,50%
1255,1525,Jonzdruid,Druid,Arugal,41 - 42,49%
1255,1525,Mochiku,Warrior,Arugal,29 - 30,49%
1261,1524,Woahmen,Warlock,Arugal,22 - 16,58%
1261,1524,Hoser,DeathKnight,Arugal,21 - 17,55%
1261,1524,Loot,DeathKnight,Arugal,18 - 20,47%
1264,1523,Notsinista,Rogue,Arugal,29 - 22,57%
1264,1523,Ricobonks,DeathKnight,Remulos,51 - 51,50%
1264,1523,Armadilly,Warrior,Yojamba,50 - 50,50%
1264,1523,Buckbreaker,DeathKnight,Arugal,32 - 33,49%
1264,1523,Jareq,Warrior,Arugal,55 - 57,49%
1269,1522,Kjp,Priest,Arugal,29 - 21,58%
1269,1522,Serkan,Rogue,Yojamba,53 - 47,53%
1269,1522,Smitz,Priest,Arugal,32 - 30,52%
1269,1522,Falltrees,Druid,Arugal,32 - 32,50%
1273,1521,Korvo,Warrior,Arugal,20 - 10,67%
1273,1521,Arthez,DeathKnight,Arugal,19 - 11,63%
1273,1521,Vzdk,DeathKnight,Arugal,24 - 19,56%
1273,1521,Millé,Priest,Arugal,30 - 26,54%
1273,1521,Tendelonely,Paladin,Arugal,67 - 64,51%
1273,1521,Nataran,Druid,Arugal,19 - 20,49%
1273,1521,Zãl,DeathKnight,Yojamba,61 - 68,47%
1273,1521,Ryku,Warrior,Arugal,42 - 48,47%
1273,1521,Rix,Warlock,Arugal,45 - 52,46%
1273,1521,Réx,Hunter,Arugal,47 - 55,46%
1283,1520,Enpurecarry,Paladin,Arugal,26 - 11,70%
1283,1520,Ummish,Warrior,Yojamba,22 - 16,58%
1283,1520,Cpz,DeathKnight,Arugal,25 - 22,53%
1283,1520,Holyboutso,Paladin,Arugal,23 - 23,50%
1283,1520,Poplica,Warlock,Yojamba,35 - 38,48%
1283,1520,Skillcap,DeathKnight,Arugal,26 - 29,47%
1283,1520,Claymidia,Priest,Yojamba,29 - 42,41%
1290,1519,Onepablotoon,Priest,Arugal,17 - 5,77%
1290,1519,Notoriouzly,Priest,Arugal,44 - 27,62%
1290,1519,Toneeh,Druid,Yojamba,17 - 12,59%
1290,1519,Drakecow,Druid,Arugal,19 - 16,54%
1290,1519,Xorcc,Warrior,Arugal,31 - 30,51%
1290,1519,Gargelmar,Hunter,Arugal,32 - 32,50%
1290,1519,Ketaminé,Mage,Arugal,23 - 31,43%
1290,1519,Gaala,Shaman,Yojamba,20 - 30,40%
1290,1519,Doofdoof,Rogue,Yojamba,31 - 51,38%
1299,1518,Aceofspadez,Warrior,Arugal,17 - 12,59%
1299,1518,Teriyki,Warlock,Yojamba,17 - 13,57%
1299,1518,Ryzlol,Paladin,Arugal,71 - 79,47%
1302,1517,Mingerot,DeathKnight,Arugal,26 - 13,67%
1302,1517,Bouquet,Hunter,Arugal,20 - 13,61%
1302,1517,Bigdamboi,Warrior,Arugal,23 - 17,58%
1302,1517,Narii,Priest,Arugal,18 - 14,56%
1302,1517,Sixstring,DeathKnight,Arugal,22 - 21,51%
1302,1517,Hakalai,Priest,Arugal,25 - 24,51%
1302,1517,Adaptation,Druid,Arugal,27 - 26,51%
1302,1517,Nodkpics,DeathKnight,Arugal,87 - 84,51%
1302,1517,Swimmingbird,Shaman,Arugal,70 - 73,49%
1302,1517,Dotmancer,Warlock,Arugal,61 - 65,48%
1302,1517,Juwu,Priest,Yojamba,43 - 49,47%
1302,1517,Morgraeth,DeathKnight,Arugal,26 - 33,44%
1302,1517,Huazi,Rogue,Yojamba,35 - 45,44%
1315,1516,Lightofdawn,Paladin,Remulos,27 - 16,63%
1315,1516,Nertis,DeathKnight,Arugal,30 - 22,58%
1315,1516,Soulnibble,Warlock,Arugal,28 - 24,54%
1315,1516,Squierr,Priest,Arugal,17 - 15,53%
1315,1516,Ciria,Hunter,Yojamba,57 - 54,51%
1315,1516,Monsoe,Paladin,Arugal,24 - 23,51%
1315,1516,Upinyagrillz,DeathKnight,Yojamba,23 - 24,49%
1315,1516,Stickyfingrs,Shaman,Arugal,18 - 19,49%
1315,1516,Korgreth,Paladin,Arugal,38 - 43,47%
1315,1516,Swas,Warrior,Arugal,29 - 34,46%
1315,1516,Laecs,Warlock,Arugal,40 - 58,41%
1315,1516,Chronicles,Priest,Yojamba,26 - 40,39%
1315,1516,Greenway,Druid,Arugal,31 - 52,37%
1328,1515,Yangle,Druid,Yojamba,27 - 32,46%
1328,1515,Cringedruid,Druid,Arugal,46 - 55,46%
1328,1515,Ozijak,Mage,Arugal,33 - 40,45%
1328,1515,Shinyhog,Warrior,Yojamba,40 - 64,38%
1332,1514,Arkiyo,DeathKnight,Arugal,19 - 12,61%
1332,1514,Hatesong,DeathKnight,Arugal,23 - 17,58%
1332,1514,Kreyyn,Priest,Arugal,18 - 16,53%
1332,1514,Blissey,Paladin,Yojamba,17 - 16,52%
1332,1514,Lorcán,Warrior,Arugal,18 - 17,51%
1332,1514,Khorye,DeathKnight,Arugal,28 - 27,51%
1332,1514,Angilica,Paladin,Arugal,28 - 27,51%
1332,1514,Yeomna,DeathKnight,Arugal,37 - 38,49%
1332,1514,Loredrop,Paladin,Arugal,30 - 32,48%
1332,1514,Swolybible,Paladin,Yojamba,42 - 47,47%
1332,1514,Kleetoon,Shaman,Arugal,25 - 29,46%
1343,1513,Snagz,Mage,Arugal,16 - 4,80%
1343,1513,Webshotz,Hunter,Arugal,20 - 10,67%
1343,1513,Moondk,DeathKnight,Arugal,20 - 10,67%
1343,1513,Mooatmecuz,Druid,Arugal,20 - 15,57%
1343,1513,Xn,Rogue,Arugal,25 - 20,56%
1343,1513,Goonmoneyqt,Paladin,Arugal,21 - 17,55%
1343,1513,Imgay,Priest,Arugal,20 - 18,53%
1343,1513,Redherik,DeathKnight,Arugal,41 - 38,52%
1343,1513,Sharab,Shaman,Arugal,55 - 69,44%
1352,1512,Koosh,Shaman,Arugal,27 - 24,53%
1352,1512,Argil,Warrior,Yojamba,37 - 34,52%
1354,1511,Michaeljordn,Warrior,Arugal,36 - 41,47%
1354,1511,Damesenpai,Paladin,Arugal,51 - 60,46%
1354,1511,Vragon,Mage,Arugal,17 - 23,42%
1354,1511,Jahjahdk,DeathKnight,Arugal,37 - 54,41%
1358,1510,Avoy,,Arugal,18 - 11,62%
1358,1510,Jozh,DeathKnight,Arugal,34 - 32,52%
1358,1510,Donx,DeathKnight,Arugal,47 - 51,48%
1358,1510,Nephlol,Priest,Arugal,41 - 49,46%
1358,1510,Belgore,Priest,Arugal,37 - 45,45%
1358,1510,Philbarclay,Warlock,Arugal,28 - 36,44%
1358,1510,Meshu,Mage,Arugal,28 - 37,43%
1358,1510,Getbødied,Shaman,Arugal,39 - 54,42%
1366,1509,Kaloopsia,Paladin,Remulos,25 - 16,61%
1366,1509,Mlad,Druid,Arugal,27 - 18,60%
1366,1509,Skribel,Paladin,Arugal,39 - 38,51%
1366,1509,Öp,,Yojamba,17 - 18,49%
1366,1509,Hojize,Paladin,Arugal,40 - 43,48%
1371,1508,Buttarballz,Warrior,Arugal,21 - 16,57%
1371,1508,Karatelord,DeathKnight,Arugal,24 - 20,55%
1371,1508,Groovii,Paladin,Arugal,18 - 17,51%
1371,1508,Leckz,Hunter,Arugal,45 - 53,46%
1371,1508,Frøstý,,Arugal,38 - 50,43%
1371,1508,Erazerx,Shaman,Yojamba,68 - 91,43%
1371,1508,Kanndy,Mage,Arugal,25 - 49,34%
1378,1507,Kondwit,Shaman,Arugal,22 - 10,69%
1378,1507,Jeykk,Warrior,Arugal,22 - 16,58%
1378,1507,Sabi,Priest,Arugal,29 - 26,53%
1378,1507,Zmdk,DeathKnight,Arugal,29 - 26,53%
1378,1507,Degeneratex,DeathKnight,Arugal,25 - 26,49%
1378,1507,Gridloksmate,Warrior,Yojamba,28 - 32,47%
1384,1506,Gripd,DeathKnight,Arugal,33 - 28,54%
1384,1506,Frostnz,Rogue,Arugal,24 - 23,51%
1384,1506,Frankanbeans,Shaman,Arugal,24 - 26,48%
1384,1506,Hatzxd,Warrior,Arugal,34 - 37,48%
1384,1506,Asdfasdasda,Warlock,Yojamba,33 - 36,48%
1384,1506,Givre,Mage,Arugal,26 - 32,45%
1384,1506,Elchappee,Priest,Arugal,27 - 37,42%
1391,1505,Kotex,DeathKnight,Arugal,30 - 25,55%
1391,1505,Sanfro,Shaman,Arugal,24 - 21,53%
1391,1505,Revz,Warrior,Yojamba,31 - 30,51%
1391,1505,Msman,Warrior,Arugal,37 - 40,48%
1391,1505,Wrathge,DeathKnight,Arugal,37 - 40,48%
1396,1504,Bolskie,Shaman,Arugal,30 - 20,60%
1396,1504,Bustlin,Shaman,Arugal,18 - 12,60%
1396,1504,Aesthetic,Paladin,Arugal,37 - 25,60%
1396,1504,Rooseyi,Druid,Arugal,21 - 21,50%
1396,1504,Rhodecay,DeathKnight,Yojamba,30 - 31,49%
1396,1504,Revcole,Priest,Arugal,39 - 43,48%
1396,1504,Kektic,DeathKnight,Yojamba,28 - 36,44%
1396,1504,Failmail,Warrior,Arugal,40 - 54,43%
1396,1504,Cbm,Rogue,Arugal,25 - 39,39%
1396,1504,Tínytotem,Shaman,Arugal,38 - 73,34%
1406,1503,Labiadollop,Warlock,Arugal,18 - 8,69%
1406,1503,Chintolo,Shaman,Arugal,16 - 9,64%
1406,1503,Catchocolate,Warrior,Arugal,16 - 9,64%
1406,1503,Dogchocolate,Paladin,Arugal,16 - 9,64%
1406,1503,Puppymilk,Shaman,Arugal,26 - 23,53%
1406,1503,Juicebocc,Warrior,Yojamba,24 - 22,52%
1406,1503,Atratwo,Shaman,Arugal,20 - 20,50%
1406,1503,Anthurium,Priest,Yojamba,37 - 50,43%
1406,1503,Fatinbred,Shaman,Arugal,23 - 32,42%
1406,1503,Darkmanx,Shaman,Arugal,17 - 28,38%
1416,1502,Supcakes,Priest,Remulos,20 - 11,65%
1416,1502,Domdomele,Shaman,Yojamba,23 - 17,58%
1416,1502,Snapizm,Warrior,Arugal,40 - 32,56%
1416,1502,Dunk,Warlock,Yojamba,22 - 22,50%
1416,1502,Dadman,Druid,Yojamba,22 - 22,50%
1416,1502,Autismoh,Paladin,Yojamba,28 - 31,47%
1416,1502,Vîn,Paladin,Arugal,31 - 36,46%
1416,1502,Tentbro,DeathKnight,Arugal,43 - 52,45%
1424,1501,Jerzul,DeathKnight,Yojamba,57 - 60,49%
1424,1501,Illuminus,Druid,Yojamba,28 - 30,48%
1424,1501,Geomoonlight,Paladin,Arugal,26 - 51,34%
1427,1500,Flogical,DeathKnight,Arugal,16 - 6,73%
1427,1500,Enflame,Mage,Arugal,21 - 12,64%
1427,1500,Lebuttz,Shaman,Arugal,21 - 12,64%
1427,1500,Medx,Priest,Arugal,22 - 21,51%
1427,1500,Syflis,Priest,Arugal,54 - 69,44%
1427,1500,Nedland,Warrior,Yojamba,31 - 51,38%
1433,1499,Balzael,DeathKnight,Arugal,29 - 24,55%
1433,1499,Holydot,Paladin,Yojamba,43 - 39,52%
1433,1499,Nandrolone,Warlock,Arugal,39 - 41,49%
1436,1498,Messii,DeathKnight,Yojamba,20 - 21,49%
1436,1498,Bojize,Warlock,Arugal,48 - 52,48%
1436,1498,Lorc,Warrior,Arugal,39 - 48,45%
1436,1498,Bhaall,Warlock,Yojamba,32 - 40,44%
1436,1498,Janineallis,Druid,Arugal,20 - 36,36%
1441,1497,Threeleggreg,Paladin,Yojamba,17 - 9,65%
1441,1497,Lorcp,Paladin,Arugal,24 - 20,55%
1441,1497,Sokroz,Priest,Arugal,27 - 23,54%
1441,1497,Nightonfire,Rogue,Arugal,28 - 25,53%
1441,1497,Sacred,Warrior,Arugal,38 - 48,44%
1446,1496,Jihadjones,DeathKnight,Arugal,55 - 42,57%
1446,1496,Psyhawkx,Priest,Arugal,31 - 31,50%
1446,1496,Swimmiesx,Shaman,Arugal,31 - 32,49%
1446,1496,Drutarded,Druid,Arugal,46 - 49,48%
1446,1496,Goiter,Warrior,Yojamba,34 - 48,41%
1446,1496,Asstelyplz,DeathKnight,Yojamba,28 - 42,40%
1452,1495,Snippz,Hunter,Arugal,21 - 7,75%
1452,1495,Everyonedies,Priest,Arugal,25 - 15,62%
1452,1495,Scissorurmum,Warrior,Arugal,22 - 27,45%
1455,1494,Necropos,DeathKnight,Arugal,41 - 38,52%
1455,1494,Bababoye,Priest,Arugal,18 - 17,51%
1455,1494,Palli,Paladin,Arugal,36 - 37,49%
1455,1494,Kryptickz,Warlock,Arugal,21 - 34,38%
1455,1494,Baboerben,Shaman,Arugal,49 - 86,36%
1460,1493,Testosterone,Warrior,Arugal,38 - 28,58%
1460,1493,Sharkweek,Warlock,Arugal,32 - 26,55%
1460,1493,Iwhxx,Rogue,Arugal,30 - 26,54%
1460,1493,Aurørathe,Priest,Arugal,35 - 31,53%
1460,1493,Hsvrules,Paladin,Arugal,33 - 31,52%
1460,1493,Ghoulyghast,DeathKnight,Yojamba,33 - 38,46%
1460,1493,Dawnanimus,DeathKnight,Arugal,38 - 46,45%
1460,1493,Pitters,Druid,Yojamba,37 - 45,45%
1460,1493,Kioyote,Priest,Yojamba,32 - 41,44%
1469,1492,Ydit,,Arugal,18 - 10,64%
1469,1492,Peacecraft,Paladin,Arugal,18 - 14,56%
1469,1492,Loopzz,Paladin,Arugal,21 - 19,52%
1469,1492,Primbus,,Arugal,20 - 21,49%
1469,1492,Fergsypie,Paladin,Arugal,19 - 22,46%
1469,1492,Çrz,Mage,Arugal,41 - 66,38%
1469,1492,Geonova,Mage,Arugal,29 - 58,33%
1476,1491,Grillz,Shaman,Yojamba,34 - 32,52%
1476,1491,Oddwall,Warrior,Arugal,34 - 37,48%
1476,1491,Unawarefeeds,Druid,Arugal,21 - 44,32%
1479,1490,Yadayada,Warrior,Arugal,23 - 13,64%
1479,1490,Skymnd,Paladin,Arugal,23 - 15,61%
1479,1490,Slyz,Paladin,Yojamba,26 - 25,51%
1479,1490,Jaxinator,Paladin,Arugal,35 - 45,44%
1483,1489,Unsureofname,Shaman,Arugal,28 - 19,60%
1483,1489,Jojize,Shaman,Arugal,24 - 18,57%
1483,1489,Natsuru,DeathKnight,Arugal,20 - 20,50%
1483,1489,Iwh,Rogue,Arugal,22 - 23,49%
1483,1489,Asynda,Warrior,Yojamba,41 - 49,46%
1483,1489,Ehhbubbles,Paladin,Arugal,30 - 48,38%
1489,1488,Tippsters,Shaman,Arugal,49 - 38,56%
1489,1488,Keyzr,DeathKnight,Yojamba,66 - 75,47%
1489,1488,Slushiez,Paladin,Arugal,28 - 35,44%
1489,1488,Kimjongfly,Warrior,Arugal,37 - 48,44%
1489,1488,Phubu,Rogue,Yojamba,21 - 40,34%
1494,1487,Tossnstunz,Rogue,Arugal,24 - 21,53%
1494,1487,Chooiee,Warrior,Arugal,24 - 23,51%
1494,1487,Barkin,Druid,Arugal,32 - 39,45%
1494,1487,Deadargil,DeathKnight,Yojamba,20 - 27,43%
1494,1487,Ocu,Rogue,Arugal,48 - 70,41%
1499,1486,Noobiexco,Paladin,Arugal,20 - 21,49%
1499,1486,Mallers,Warlock,Arugal,56 - 67,46%
1499,1486,Mkb,Paladin,Arugal,30 - 39,43%
1499,1486,Storg,Hunter,Arugal,32 - 48,40%
1503,1485,Massivegimp,Paladin,Arugal,17 - 13,57%
1503,1485,Joc,Paladin,Arugal,31 - 26,54%
1503,1485,Armaheal,Priest,Yojamba,55 - 67,45%
1503,1485,Littlespoon,Hunter,Arugal,44 - 59,43%
1507,1484,Pwnography,Rogue,Arugal,30 - 19,61%
1507,1484,Lakeý,Paladin,Arugal,48 - 40,55%
1507,1484,Navígator,DeathKnight,Arugal,31 - 29,52%
1507,1484,Coolhhwip,DeathKnight,Arugal,36 - 36,50%
1507,1484,Barakuen,Priest,Yojamba,22 - 25,47%
1507,1484,Ignited,Mage,Arugal,60 - 78,43%
1507,1484,Kanyonx,Rogue,Arugal,22 - 30,42%
1514,1483,Domed,Mage,Yojamba,38 - 26,59%
1514,1483,Popsiclexo,DeathKnight,Arugal,23 - 16,59%
1514,1483,Auraful,Paladin,Arugal,23 - 16,59%
1514,1483,Kassiexo,Mage,Arugal,26 - 24,52%
1514,1483,Gravulon,DeathKnight,Arugal,27 - 25,52%
1514,1483,Shadicar,Hunter,Arugal,33 - 33,50%
1514,1483,Ophilesdea,Paladin,Arugal,41 - 48,46%
1514,1483,Cekicgmbh,DeathKnight,Arugal,29 - 34,46%
1514,1483,Highvolt,DeathKnight,Arugal,32 - 39,45%
1514,1483,Megaladin,Paladin,Remulos,34 - 46,42%
1514,1483,Uggadugga,Warrior,Yojamba,54 - 99,35%
1525,1482,Creedz,Warlock,Arugal,18 - 10,64%
1525,1482,Kyrito,Priest,Arugal,35 - 24,59%
1525,1482,Mshood,Paladin,Yojamba,22 - 26,46%
1525,1482,Theharpoon,Warrior,Yojamba,56 - 68,45%
1525,1482,Grimsbane,Priest,Yojamba,26 - 37,41%
1525,1482,Csiro,Paladin,Yojamba,68 - 129,35%
1531,1481,Minutiae,Shaman,Arugal,22 - 20,52%
1531,1481,Mhello,Warrior,Yojamba,34 - 32,52%
1531,1481,Thargas,Warrior,Arugal,26 - 27,49%
1531,1481,Tanyros,Paladin,Arugal,33 - 41,45%
1531,1481,Claydos,Priest,Arugal,19 - 24,44%
1536,1480,Armoredcore,Warrior,Arugal,18 - 16,53%
1536,1480,Imbuzi,Paladin,Arugal,50 - 58,46%
